identifier,tm_arrival,tm_service1,tm_service2,tm_arrival_queue1,tm_start_service1,tm_end_service1,tm_arrival_queue2,tm_start_service2,tm_end_service2
8681, 43413.215931, 1.362545, 0.665852, 43413.215931, 43413.215931, 43414.578477, 43414.578477, 43414.578477, 43415.244329
8682, 43435.013132, 0.382356, 0.150564, 43435.013132, 43435.013132, 43435.395487, 43435.395487, 43435.395487, 43435.546051
8683, 43445.684712, 0.078187, 0.045924, 43445.684712, 43445.684712, 43445.762899, 43445.762899, 43445.762899, 43445.808823
8684, 43448.194538, 0.176494, 0.030607, 43448.194538, 43448.194538, 43448.371032, 43448.371032, 43448.371032, 43448.401639
8685, 43453.995502, 1.319168, 0.285836, 43453.995502, 43453.995502, 43455.314670, 43455.314670, 43455.314670, 43455.600506
8686, 43456.689847, 0.460038, 1.730004, 43456.689847, 43456.689847, 43457.149885, 43457.149885, 43457.149885, 43458.879888
8687, 43461.917959, 0.121781, 1.805416, 43461.917959, 43461.917959, 43462.039740, 43462.039740, 43462.039740, 43464.865532
8688, 43463.769167, 1.020375, 0.418595, 43463.769167, 43463.769167, 43464.789542, 43464.789542, 43464.865532, 43465.284127
8689, 43468.428756, 0.125345, 0.095952, 43468.428756, 43468.428756, 43468.554101, 43468.554101, 43468.554101, 43468.650053
8690, 43472.137907, 0.408742, 0.151221, 43472.137907, 43472.137907, 43472.546649, 43472.546649, 43472.858228, 43473.009449
8691, 43472.261831, 0.311579, 0.054410, 43472.261831, 43472.546649, 43472.858228, 43472.858228, 43473.009449, 43473.063858
8692, 43480.081834, 0.903889, 0.156977, 43480.081834, 43480.081834, 43480.985723, 43480.985723, 43486.835183, 43486.992160
8693, 43480.141680, 1.413593, 0.246124, 43480.141680, 43480.985723, 43482.399316, 43482.399316, 43486.992160, 43487.238285
8694, 43481.876406, 1.599372, 0.210575, 43481.876406, 43482.399316, 43483.998687, 43483.998687, 43487.238285, 43487.448860
8695, 43481.906114, 1.277858, 0.405077, 43481.906114, 43483.998687, 43485.276546, 43485.276546, 43487.448860, 43487.853937
8696, 43484.265753, 0.874957, 0.039429, 43484.265753, 43485.276546, 43486.151502, 43486.151502, 43487.853937, 43487.893366
8697, 43484.591970, 0.683681, 0.160976, 43484.591970, 43486.151502, 43486.835183, 43486.835183, 43487.893366, 43488.054343
8698, 43496.830658, 0.666155, 0.152405, 43496.830658, 43496.830658, 43497.496813, 43497.496813, 43497.496813, 43497.649217
8699, 43499.517184, 0.574634, 0.117232, 43499.517184, 43499.517184, 43500.091818, 43500.091818, 43500.091818, 43500.209050
8700, 43502.593448, 0.248399, 0.904063, 43502.593448, 43502.593448, 43502.841848, 43502.841848, 43502.841848, 43503.745911
8701, 43504.746211, 3.757614, 0.596356, 43504.746211, 43504.746211, 43508.503825, 43508.503825, 43508.503825, 43509.100181
8702, 43509.683885, 1.162107, 0.775279, 43509.683885, 43509.683885, 43510.845992, 43510.845992, 43510.845992, 43511.621271
8703, 43517.355725, 0.689868, 0.066892, 43517.355725, 43517.355725, 43518.045594, 43518.045594, 43518.045594, 43518.112486
8704, 43522.578431, 0.155832, 2.146075, 43522.578431, 43522.578431, 43522.734263, 43522.734263, 43522.734263, 43524.880338
8705, 43529.474173, 0.527911, 0.952780, 43529.474173, 43529.474173, 43530.002084, 43530.002084, 43530.002084, 43530.954864
8706, 43541.295074, 0.751271, 0.476235, 43541.295074, 43541.295074, 43542.046345, 43542.046345, 43542.046345, 43542.522580
8707, 43551.253933, 0.490723, 0.810727, 43551.253933, 43551.253933, 43551.744656, 43551.744656, 43551.744656, 43552.555382
8708, 43556.859119, 0.152151, 0.489813, 43556.859119, 43556.859119, 43557.011270, 43557.011270, 43557.011270, 43557.501083
8709, 43558.067171, 0.592353, 4.208156, 43558.067171, 43558.067171, 43558.659524, 43558.659524, 43558.659524, 43562.867680
8710, 43563.143624, 0.433024, 1.034452, 43563.143624, 43563.143624, 43563.576647, 43563.576647, 43563.576647, 43564.611099
8711, 43566.670564, 0.147822, 0.067724, 43566.670564, 43566.670564, 43566.818386, 43566.818386, 43566.818386, 43566.886110
8712, 43572.985980, 2.052153, 1.312059, 43572.985980, 43572.985980, 43575.038134, 43575.038134, 43575.038134, 43576.350193
8713, 43581.932742, 0.381992, 0.702345, 43581.932742, 43581.932742, 43582.314733, 43582.314733, 43582.314733, 43583.017079
8714, 43588.720722, 0.145886, 1.228130, 43588.720722, 43588.720722, 43588.866609, 43588.866609, 43588.866609, 43590.094738
8715, 43598.092989, 0.072926, 1.414830, 43598.092989, 43598.092989, 43598.165915, 43598.165915, 43598.165915, 43602.650417
8716, 43598.422974, 0.791502, 0.326909, 43598.422974, 43598.422974, 43599.214476, 43599.214476, 43602.650417, 43602.977326
8717, 43598.583627, 1.984672, 4.273845, 43598.583627, 43599.214476, 43601.199148, 43601.199148, 43602.977326, 43607.251171
8718, 43600.079032, 0.293498, 1.641167, 43600.079032, 43601.199148, 43601.492646, 43601.492646, 43607.251171, 43608.892338
8719, 43611.625373, 1.386960, 1.375118, 43611.625373, 43611.625373, 43613.012333, 43613.012333, 43613.012333, 43614.387450
8720, 43620.302058, 3.152050, 0.666733, 43620.302058, 43620.302058, 43623.454108, 43623.454108, 43623.454108, 43624.120841
8721, 43626.042026, 1.121373, 1.736575, 43626.042026, 43626.042026, 43627.163400, 43627.163400, 43627.163400, 43628.899975
8722, 43632.074551, 0.653035, 0.656683, 43632.074551, 43632.074551, 43632.727586, 43632.727586, 43632.727586, 43633.384269
8723, 43638.559937, 0.383686, 1.517888, 43638.559937, 43638.559937, 43638.943623, 43638.943623, 43638.943623, 43640.461511
8724, 43652.848727, 1.158986, 0.599912, 43652.848727, 43652.848727, 43654.007713, 43654.007713, 43654.007713, 43654.607624
8725, 43661.773375, 0.543584, 0.075359, 43661.773375, 43661.773375, 43662.316960, 43662.316960, 43662.316960, 43662.392319
8726, 43666.656106, 0.006522, 0.752672, 43666.656106, 43666.656106, 43666.662629, 43666.662629, 43666.662629, 43667.415301
8727, 43672.134919, 0.540414, 1.589816, 43672.134919, 43672.134919, 43672.675333, 43672.675333, 43672.675333, 43675.047464
8728, 43673.337260, 0.782315, 2.759965, 43673.337260, 43673.337260, 43674.119575, 43674.119575, 43675.047464, 43677.807429
8729, 43678.692034, 0.218331, 4.620319, 43678.692034, 43678.692034, 43678.910365, 43678.910365, 43678.910365, 43684.581252
8730, 43681.456170, 0.353707, 1.028407, 43681.456170, 43681.456170, 43681.809876, 43681.809876, 43684.581252, 43685.609659
8731, 43682.286218, 0.696862, 0.445625, 43682.286218, 43682.286218, 43682.983079, 43682.983079, 43685.609659, 43686.055285
8732, 43690.496096, 0.150020, 0.144834, 43690.496096, 43690.496096, 43690.646116, 43690.646116, 43690.646116, 43690.790950
8733, 43694.065367, 1.243080, 0.474239, 43694.065367, 43694.065367, 43695.308448, 43695.308448, 43695.308448, 43695.782687
8734, 43713.019938, 3.251863, 0.394004, 43713.019938, 43713.019938, 43716.271801, 43716.271801, 43720.486127, 43720.880131
8735, 43714.674134, 4.105834, 0.229946, 43714.674134, 43716.271801, 43720.377635, 43720.377635, 43720.880131, 43723.423776
8736, 43717.950214, 0.108493, 0.374795, 43717.950214, 43720.377635, 43720.486127, 43720.486127, 43723.423776, 43723.798571
8737, 43720.921209, 2.167921, 0.737835, 43720.921209, 43720.921209, 43723.089130, 43723.089130, 43723.798571, 43724.909298
8738, 43721.564807, 0.145778, 0.226272, 43721.564807, 43723.089130, 43723.234908, 43723.234908, 43724.909298, 43725.135570
8739, 43724.341440, 0.372892, 0.892005, 43724.341440, 43724.341440, 43724.714333, 43724.714333, 43725.135570, 43726.027575
8740, 43726.036692, 0.404035, 1.374580, 43726.036692, 43726.036692, 43726.440727, 43726.440727, 43726.440727, 43729.468257
8741, 43726.910367, 0.957877, 2.070075, 43726.910367, 43726.910367, 43727.868245, 43727.868245, 43729.468257, 43737.782583
8742, 43728.567879, 0.695073, 0.402235, 43728.567879, 43728.567879, 43729.262952, 43729.262952, 43737.782583, 43738.184818
8743, 43729.895863, 5.591767, 0.439487, 43729.895863, 43729.895863, 43735.487630, 43735.487630, 43738.184818, 43738.624305
8744, 43736.518540, 0.559670, 1.656148, 43736.518540, 43736.518540, 43737.078210, 43737.078210, 43738.624305, 43740.280454
8745, 43736.674833, 0.092813, 0.488559, 43736.674833, 43737.078210, 43737.171024, 43737.171024, 43740.280454, 43740.769012
8746, 43741.479480, 0.089608, 0.150016, 43741.479480, 43741.479480, 43741.569087, 43741.569087, 43741.569087, 43741.719103
8747, 43748.628858, 0.004652, 0.009590, 43748.628858, 43748.628858, 43748.633510, 43748.633510, 43748.633510, 43748.643100
8748, 43751.905452, 0.478500, 1.656340, 43751.905452, 43751.905452, 43752.383952, 43752.383952, 43752.383952, 43754.040292
8749, 43765.314805, 0.884318, 1.007622, 43765.314805, 43765.314805, 43766.199124, 43766.199124, 43766.199124, 43767.206746
8750, 43771.467770, 0.732406, 1.713650, 43771.467770, 43771.467770, 43772.200176, 43772.200176, 43772.200176, 43773.913826
8751, 43778.357887, 2.123425, 1.895393, 43778.357887, 43778.357887, 43780.481311, 43780.481311, 43782.153327, 43784.048720
8752, 43779.454475, 1.672016, 0.201765, 43779.454475, 43780.481311, 43782.153327, 43782.153327, 43784.048720, 43784.250485
8753, 43786.964025, 0.901097, 0.872664, 43786.964025, 43786.964025, 43787.865122, 43787.865122, 43787.865122, 43788.737786
8754, 43795.885801, 0.750658, 0.655491, 43795.885801, 43795.885801, 43796.636459, 43796.636459, 43796.636459, 43797.291950
8755, 43798.127140, 0.093400, 0.107767, 43798.127140, 43798.127140, 43798.220540, 43798.220540, 43798.220540, 43798.328307
8756, 43799.327083, 2.325665, 0.994756, 43799.327083, 43799.327083, 43801.652748, 43801.652748, 43801.652748, 43802.951745
8757, 43801.758160, 0.304241, 0.327533, 43801.758160, 43801.758160, 43802.062401, 43802.062401, 43802.951745, 43803.279278
8758, 43808.485995, 0.942108, 0.522451, 43808.485995, 43808.485995, 43809.428103, 43809.428103, 43809.428103, 43809.950554
8759, 43811.189318, 0.582186, 0.062567, 43811.189318, 43811.189318, 43811.771504, 43811.771504, 43811.771504, 43811.834071
8760, 43817.860711, 0.149358, 0.499804, 43817.860711, 43817.860711, 43818.010069, 43818.010069, 43818.010069, 43819.712801
8761, 43818.463446, 1.202928, 0.049217, 43818.463446, 43818.463446, 43819.666374, 43819.666374, 43819.712801, 43819.762018
8762, 43826.663233, 0.407303, 1.187679, 43826.663233, 43826.663233, 43827.070537, 43827.070537, 43827.070537, 43831.143534
8763, 43828.123073, 1.570461, 0.210994, 43828.123073, 43828.123073, 43829.693534, 43829.693534, 43831.143534, 43831.354527
8764, 43829.554348, 1.314856, 3.110284, 43829.554348, 43829.693534, 43831.008390, 43831.008390, 43831.354527, 43839.610996
8765, 43834.016987, 2.373138, 1.557681, 43834.016987, 43834.016987, 43836.390125, 43836.390125, 43839.610996, 43842.352940
8766, 43834.380475, 1.245930, 0.268060, 43834.380475, 43836.390125, 43837.636054, 43837.636054, 43842.352940, 43842.621001
8767, 43834.513723, 1.004858, 1.030787, 43834.513723, 43837.636054, 43838.640912, 43838.640912, 43842.621001, 43843.651788
8768, 43836.026204, 0.522260, 0.679275, 43836.026204, 43838.640912, 43839.163171, 43839.163171, 43843.651788, 43844.331063
8769, 43839.887887, 1.184263, 3.038672, 43839.887887, 43839.887887, 43841.072150, 43841.072150, 43844.331063, 43847.369734
8770, 43851.796915, 0.349992, 0.282845, 43851.796915, 43851.796915, 43852.146907, 43852.146907, 43852.146907, 43852.429752
8771, 43861.165078, 0.920818, 0.140181, 43861.165078, 43861.165078, 43862.085896, 43862.085896, 43862.085896, 43862.226077
8772, 43864.536180, 0.873549, 0.093049, 43864.536180, 43864.536180, 43865.409729, 43865.409729, 43866.084219, 43866.177269
8773, 43864.724959, 0.674490, 0.968675, 43864.724959, 43865.409729, 43866.084219, 43866.084219, 43866.177269, 43867.145944
8774, 43868.556267, 0.072689, 0.231873, 43868.556267, 43868.556267, 43868.628955, 43868.628955, 43868.628955, 43868.860828
8775, 43874.656703, 0.408531, 0.459814, 43874.656703, 43874.656703, 43875.065234, 43875.065234, 43875.065234, 43875.525048
8776, 43876.727955, 1.127335, 0.752943, 43876.727955, 43876.727955, 43877.855290, 43877.855290, 43878.336732, 43879.102736
8777, 43877.316601, 0.481442, 0.599067, 43877.316601, 43877.855290, 43878.336732, 43878.336732, 43879.102736, 43879.701804
8778, 43878.949187, 0.013062, 1.471962, 43878.949187, 43878.949187, 43878.962248, 43878.962248, 43879.701804, 43881.173766
8779, 43886.332227, 0.041869, 1.767950, 43886.332227, 43886.332227, 43886.374096, 43886.374096, 43886.374096, 43888.142046
8780, 43888.495719, 0.778697, 0.750393, 43888.495719, 43888.495719, 43889.274416, 43889.274416, 43889.274416, 43890.024810
8781, 43896.851793, 1.219353, 1.962972, 43896.851793, 43896.851793, 43898.071146, 43898.071146, 43898.071146, 43903.097448
8782, 43898.776588, 2.858515, 0.783882, 43898.776588, 43898.776588, 43901.635103, 43901.635103, 43903.097448, 43903.881330
8783, 43899.669561, 0.163294, 2.108919, 43899.669561, 43901.635103, 43901.798397, 43901.798397, 43903.881330, 43914.004995
8784, 43902.531722, 0.041522, 1.646814, 43902.531722, 43902.531722, 43902.573244, 43902.573244, 43914.004995, 43915.651809
8785, 43905.541627, 1.140753, 2.351015, 43905.541627, 43905.541627, 43906.682380, 43906.682380, 43915.651809, 43918.002824
8786, 43905.622824, 2.277533, 0.054619, 43905.622824, 43906.682380, 43908.959913, 43908.959913, 43918.002824, 43918.057443
8787, 43906.245230, 0.940190, 0.133156, 43906.245230, 43908.959913, 43909.900103, 43909.900103, 43918.057443, 43918.190599
8788, 43907.267612, 0.081718, 0.594709, 43907.267612, 43909.900103, 43909.981821, 43909.981821, 43918.190599, 43918.785308
8789, 43907.870475, 0.102695, 1.301594, 43907.870475, 43909.981821, 43910.084516, 43910.084516, 43918.785308, 43920.086903
8790, 43909.959627, 3.471857, 0.843001, 43909.959627, 43910.084516, 43913.556373, 43913.556373, 43920.086903, 43920.929903
8791, 43926.668074, 0.268100, 1.852825, 43926.668074, 43926.668074, 43926.936174, 43926.936174, 43926.936174, 43928.788999
8792, 43930.226896, 1.918026, 1.319705, 43930.226896, 43930.226896, 43932.144922, 43932.144922, 43932.144922, 43933.464628
8793, 43935.165239, 0.954855, 2.023382, 43935.165239, 43935.165239, 43936.120095, 43936.120095, 43936.120095, 43938.321757
8794, 43937.368524, 0.178280, 2.682384, 43937.368524, 43937.368524, 43937.546803, 43937.546803, 43938.321757, 43944.922445
8795, 43939.322547, 2.941304, 2.055665, 43939.322547, 43939.322547, 43942.263851, 43942.263851, 43944.922445, 43949.265348
8796, 43939.439642, 0.288565, 1.953185, 43939.439642, 43942.263851, 43942.552416, 43942.552416, 43949.265348, 43951.218533
8797, 43942.908715, 0.688435, 0.903696, 43942.908715, 43942.908715, 43943.597150, 43943.597150, 43951.218533, 43952.122229
8798, 43946.213171, 1.836342, 0.030029, 43946.213171, 43946.213171, 43948.049513, 43948.049513, 43952.122229, 43952.152258
8799, 43947.072042, 0.450896, 1.691154, 43947.072042, 43948.049513, 43948.500408, 43948.500408, 43952.152258, 43953.843413
8800, 43954.298528, 1.681766, 1.888411, 43954.298528, 43954.298528, 43955.980294, 43955.980294, 43955.980294, 43958.054090
8801, 43957.691539, 0.185385, 1.223790, 43957.691539, 43957.691539, 43957.876924, 43957.876924, 43958.054090, 43959.277880
8802, 43959.761501, 0.158414, 1.537573, 43959.761501, 43959.761501, 43959.919914, 43959.919914, 43959.919914, 43961.738692
8803, 43960.555945, 0.281204, 1.338715, 43960.555945, 43960.555945, 43960.837150, 43960.837150, 43961.738692, 43963.077407
8804, 43964.572551, 0.606972, 4.287696, 43964.572551, 43964.572551, 43965.179523, 43965.179523, 43965.179523, 43969.467220
8805, 43971.560683, 0.867248, 1.001248, 43971.560683, 43971.560683, 43972.427931, 43972.427931, 43972.427931, 43973.888303
8806, 43973.217107, 0.459125, 1.326216, 43973.217107, 43973.217107, 43973.676232, 43973.676232, 43973.888303, 43975.897490
8807, 43974.451691, 0.682970, 0.018232, 43974.451691, 43974.451691, 43975.134662, 43975.134662, 43975.897490, 43975.915722
8808, 43978.141734, 0.937978, 1.774664, 43978.141734, 43978.141734, 43979.079712, 43979.079712, 43979.349949, 43981.124613
8809, 43978.985859, 0.270237, 0.249826, 43978.985859, 43979.079712, 43979.349949, 43979.349949, 43981.124613, 43981.374439
8810, 43984.478121, 0.938757, 1.703635, 43984.478121, 43984.478121, 43985.416878, 43985.416878, 43985.416878, 43987.120512
8811, 43989.126820, 0.287176, 2.692117, 43989.126820, 43989.126820, 43989.413996, 43989.413996, 43989.413996, 43999.272637
8812, 43989.582367, 2.622616, 0.223815, 43989.582367, 43989.582367, 43992.204983, 43992.204983, 43999.272637, 43999.496451
8813, 43989.768386, 0.306232, 1.205971, 43989.768386, 43992.204983, 43992.511215, 43992.511215, 43999.496451, 44000.702422
8814, 43994.610106, 3.031009, 1.237470, 43994.610106, 43994.610106, 43997.641115, 43997.641115, 44000.702422, 44001.939892
8815, 43996.352887, 0.588607, 0.185127, 43996.352887, 43997.641115, 43998.229722, 43998.229722, 44001.939892, 44002.125019
8816, 43996.804950, 0.618058, 0.933355, 43996.804950, 43998.229722, 43998.847780, 43998.847780, 44002.125019, 44003.058374
8817, 44003.928644, 0.401899, 0.713876, 44003.928644, 44003.928644, 44004.330543, 44004.330543, 44004.330543, 44005.044419
8818, 44005.813353, 0.139508, 0.601823, 44005.813353, 44005.813353, 44005.952861, 44005.952861, 44005.952861, 44006.554684
8819, 44008.890577, 0.095164, 0.050335, 44008.890577, 44008.890577, 44008.985740, 44008.985740, 44008.985740, 44009.036075
8820, 44010.241837, 1.946590, 0.229516, 44010.241837, 44010.241837, 44012.188427, 44012.188427, 44012.188427, 44012.417943
8821, 44015.176974, 0.856032, 0.161323, 44015.176974, 44015.176974, 44016.033005, 44016.033005, 44016.033005, 44016.194328
8822, 44016.970991, 0.304527, 0.448382, 44016.970991, 44016.970991, 44017.275518, 44017.275518, 44017.275518, 44017.723900
8823, 44034.184365, 0.155107, 0.047052, 44034.184365, 44034.184365, 44034.339472, 44034.339472, 44034.339472, 44034.386524
8824, 44040.253598, 2.096871, 0.011903, 44040.253598, 44040.253598, 44042.350469, 44042.350469, 44042.413751, 44042.425654
8825, 44040.988692, 0.063282, 1.635126, 44040.988692, 44042.350469, 44042.413751, 44042.413751, 44042.425654, 44044.392077
8826, 44043.683916, 0.331297, 1.283089, 44043.683916, 44043.683916, 44044.015213, 44044.015213, 44044.392077, 44045.675166
8827, 44046.118006, 0.158088, 0.270867, 44046.118006, 44046.118006, 44046.276094, 44046.276094, 44046.276094, 44046.546961
8828, 44049.938506, 0.850448, 4.477291, 44049.938506, 44049.938506, 44050.788954, 44050.788954, 44050.788954, 44055.266245
8829, 44059.162114, 0.076281, 0.511750, 44059.162114, 44059.162114, 44059.238396, 44059.238396, 44059.238396, 44059.750146
8830, 44063.540522, 0.044036, 0.222177, 44063.540522, 44063.540522, 44063.584559, 44063.584559, 44063.584559, 44063.806736
8831, 44063.858186, 2.380233, 0.101435, 44063.858186, 44063.858186, 44066.238420, 44066.238420, 44066.238420, 44066.339855
8832, 44069.185269, 1.943904, 0.195776, 44069.185269, 44069.185269, 44071.129172, 44071.129172, 44073.108116, 44073.303892
8833, 44069.226767, 1.978944, 0.772238, 44069.226767, 44071.129172, 44073.108116, 44073.108116, 44073.303892, 44074.076130
8834, 44076.796507, 2.105430, 0.164525, 44076.796507, 44076.796507, 44078.901937, 44078.901937, 44078.901937, 44079.066462
8835, 44082.289110, 1.435638, 1.141620, 44082.289110, 44082.289110, 44083.724748, 44083.724748, 44083.724748, 44085.649294
8836, 44084.135636, 0.782926, 1.663827, 44084.135636, 44084.135636, 44084.918562, 44084.918562, 44085.649294, 44088.358030
8837, 44085.865313, 1.044909, 2.095952, 44085.865313, 44085.865313, 44086.910222, 44086.910222, 44088.358030, 44090.453982
8838, 44093.869513, 0.479750, 0.891411, 44093.869513, 44093.869513, 44094.349263, 44094.349263, 44094.349263, 44095.240674
8839, 44101.516567, 2.044853, 0.241835, 44101.516567, 44101.516567, 44103.561420, 44103.561420, 44103.561420, 44104.468284
8840, 44103.688223, 0.665029, 3.237595, 44103.688223, 44103.688223, 44104.353252, 44104.353252, 44104.468284, 44108.347576
8841, 44105.464087, 0.641697, 0.291462, 44105.464087, 44105.464087, 44106.105784, 44106.105784, 44108.347576, 44108.639038
8842, 44109.566999, 0.432440, 2.163555, 44109.566999, 44109.566999, 44109.999439, 44109.999439, 44114.561753, 44118.829999
8843, 44109.609004, 3.098497, 2.997888, 44109.609004, 44109.999439, 44113.097936, 44113.097936, 44118.829999, 44121.827886
8844, 44110.040427, 1.200454, 0.712538, 44110.040427, 44113.097936, 44114.298390, 44114.298390, 44121.827886, 44122.540424
8845, 44110.714772, 0.201736, 0.131500, 44110.714772, 44114.298390, 44114.500125, 44114.500125, 44122.540424, 44122.671924
8846, 44111.740135, 0.061627, 0.017874, 44111.740135, 44114.500125, 44114.561753, 44114.561753, 44122.671924, 44122.689798
8847, 44115.327520, 2.104691, 1.655934, 44115.327520, 44115.327520, 44117.432212, 44117.432212, 44122.689798, 44124.345732
8848, 44139.622621, 0.838916, 6.663446, 44139.622621, 44139.622621, 44140.461537, 44140.461537, 44140.461537, 44151.533225
8849, 44144.909206, 3.058716, 1.064527, 44144.909206, 44144.909206, 44147.967922, 44147.967922, 44151.533225, 44153.105999
8850, 44145.225497, 0.624694, 0.165076, 44145.225497, 44147.967922, 44148.592616, 44148.592616, 44153.105999, 44153.689594
8851, 44148.953801, 0.724831, 0.171671, 44148.953801, 44148.953801, 44149.678633, 44149.678633, 44153.689594, 44153.861265
8852, 44152.386101, 0.508248, 2.858549, 44152.386101, 44152.386101, 44152.894349, 44152.894349, 44153.861265, 44156.719814
8853, 44153.164506, 0.418518, 0.165803, 44153.164506, 44153.164506, 44153.583025, 44153.583025, 44156.719814, 44156.885618
8854, 44165.810202, 0.873223, 0.922219, 44165.810202, 44165.810202, 44166.683425, 44166.683425, 44166.683425, 44167.605644
8855, 44168.716131, 0.215429, 0.218886, 44168.716131, 44168.716131, 44168.931560, 44168.931560, 44168.931560, 44169.150446
8856, 44194.785223, 4.561133, 0.278763, 44194.785223, 44194.785223, 44199.346356, 44199.346356, 44201.167701, 44201.446464
8857, 44197.509482, 1.821345, 0.635489, 44197.509482, 44199.346356, 44201.167701, 44201.167701, 44201.446464, 44202.081954
8858, 44202.191410, 0.570911, 0.349504, 44202.191410, 44202.191410, 44202.762320, 44202.762320, 44204.248770, 44204.598274
8859, 44202.744741, 1.486450, 2.125786, 44202.744741, 44202.762320, 44204.248770, 44204.248770, 44204.598274, 44207.026690
8860, 44205.772509, 0.302630, 0.099927, 44205.772509, 44205.772509, 44206.075139, 44206.075139, 44207.026690, 44207.126617
8861, 44207.136581, 0.147247, 1.574088, 44207.136581, 44207.136581, 44207.283828, 44207.283828, 44207.283828, 44208.857916
8862, 44216.162774, 0.572394, 0.141465, 44216.162774, 44216.162774, 44216.735169, 44216.735169, 44216.735169, 44216.876634
8863, 44223.823298, 0.415952, 0.722031, 44223.823298, 44223.823298, 44224.239250, 44224.239250, 44224.239250, 44224.961281
8864, 44232.514771, 1.910892, 1.026505, 44232.514771, 44232.514771, 44234.425663, 44234.425663, 44234.425663, 44235.452168
8865, 44238.944472, 0.193625, 0.172810, 44238.944472, 44238.944472, 44239.138097, 44239.138097, 44239.138097, 44239.310907
8866, 44247.883804, 0.531597, 0.078170, 44247.883804, 44247.883804, 44248.415401, 44248.415401, 44248.415401, 44248.493571
8867, 44249.004704, 1.408856, 0.513252, 44249.004704, 44249.004704, 44250.413560, 44250.413560, 44250.413560, 44250.926812
8868, 44252.012504, 0.420107, 0.711532, 44252.012504, 44252.012504, 44252.432611, 44252.432611, 44252.432611, 44253.144143
8869, 44257.898296, 1.234284, 0.842452, 44257.898296, 44257.898296, 44259.132580, 44259.132580, 44259.132580, 44259.975032
8870, 44262.970468, 1.621525, 0.992531, 44262.970468, 44262.970468, 44264.591992, 44264.591992, 44264.591992, 44265.584523
8871, 44269.270618, 1.551029, 1.193304, 44269.270618, 44269.270618, 44270.821646, 44270.821646, 44271.036230, 44274.566678
8872, 44270.540297, 0.214584, 0.053775, 44270.540297, 44270.821646, 44271.036230, 44271.036230, 44274.566678, 44274.620453
8873, 44271.058411, 2.337143, 2.912424, 44271.058411, 44271.058411, 44273.395554, 44273.395554, 44274.620453, 44277.532877
8874, 44283.491345, 1.298036, 1.288100, 44283.491345, 44283.491345, 44284.789381, 44284.789381, 44284.789381, 44286.077481
8875, 44287.598202, 0.314912, 0.781851, 44287.598202, 44287.598202, 44287.913114, 44287.913114, 44287.913114, 44293.553695
8876, 44288.433353, 4.858730, 1.938940, 44288.433353, 44288.433353, 44293.292083, 44293.292083, 44293.553695, 44295.492635
8877, 44296.319092, 0.362972, 0.358170, 44296.319092, 44296.319092, 44296.682064, 44296.682064, 44296.682064, 44297.040234
8878, 44308.640492, 0.660830, 0.518520, 44308.640492, 44308.640492, 44309.301322, 44309.301322, 44309.301322, 44310.283709
8879, 44309.569512, 0.463867, 0.986102, 44309.569512, 44309.569512, 44310.033379, 44310.033379, 44310.283709, 44311.269810
8880, 44318.072139, 0.011559, 1.441129, 44318.072139, 44318.072139, 44318.083698, 44318.083698, 44318.083698, 44319.524827
8881, 44331.604276, 1.347277, 1.773874, 44331.604276, 44331.604276, 44332.951554, 44332.951554, 44332.951554, 44334.725428
8882, 44345.536628, 1.841690, 0.835632, 44345.536628, 44345.536628, 44347.378317, 44347.378317, 44347.378317, 44348.213949
8883, 44357.812773, 1.514464, 0.678052, 44357.812773, 44357.812773, 44359.327236, 44359.327236, 44359.327236, 44360.005288
8884, 44361.765702, 3.026807, 0.211584, 44361.765702, 44361.765702, 44364.792508, 44364.792508, 44369.139059, 44369.350643
8885, 44363.967625, 2.472390, 0.299121, 44363.967625, 44364.792508, 44367.264899, 44367.264899, 44369.350643, 44369.649764
8886, 44364.004122, 0.108391, 0.578221, 44364.004122, 44367.264899, 44367.373290, 44367.373290, 44369.649764, 44370.525158
8887, 44364.318354, 0.954297, 0.262651, 44364.318354, 44367.373290, 44368.327587, 44368.327587, 44370.525158, 44371.202283
8888, 44367.118775, 0.811472, 1.649705, 44367.118775, 44368.327587, 44369.139059, 44369.139059, 44371.202283, 44372.851988
8889, 44369.667291, 0.297174, 0.868268, 44369.667291, 44369.667291, 44369.964464, 44369.964464, 44372.851988, 44380.019526
8890, 44370.688372, 0.414474, 0.754530, 44370.688372, 44370.688372, 44371.102846, 44371.102846, 44380.019526, 44380.774056
8891, 44373.204975, 1.099370, 0.431433, 44373.204975, 44373.204975, 44374.304344, 44374.304344, 44380.774056, 44381.205489
8892, 44374.164714, 5.199900, 0.829598, 44374.164714, 44374.304344, 44379.504244, 44379.504244, 44381.205489, 44382.035087
8893, 44383.610184, 1.739897, 1.291476, 44383.610184, 44383.610184, 44385.350081, 44385.350081, 44385.350081, 44388.557556
8894, 44385.380681, 1.915999, 0.190920, 44385.380681, 44385.380681, 44387.296680, 44387.296680, 44388.557556, 44388.748476
8895, 44389.944221, 0.251741, 0.668281, 44389.944221, 44389.944221, 44390.195962, 44390.195962, 44390.195962, 44390.864243
8896, 44393.438469, 1.912766, 0.220156, 44393.438469, 44393.438469, 44395.351235, 44395.351235, 44398.893967, 44399.114124
8897, 44393.704851, 3.542732, 0.136510, 44393.704851, 44395.351235, 44398.893967, 44398.893967, 44399.114124, 44399.250633
