round,Nq1,Nq2,N1,N2,W1,W2,X1,X2,T1,T2
16025, 0.000000, 0.000000, 0.064393, 0.075062, 0.000000, -0.000000, 1.416198, 1.650843, 1.416198, 1.650843
16026, 0.000000, 0.000000, 0.006597, 0.058027, 0.000000, 0.000000, 0.205784, 1.810021, 0.205784, 1.810021
16027, 0.000000, 0.000000, 0.375340, 0.123033, 0.000000, 0.000000, 1.095080, 0.358957, 1.095080, 0.358957
16028, 0.000000, 0.000000, 0.028852, 0.002759, 0.000000, -0.000000, 0.340433, 0.032556, 0.340433, 0.032556
16029, 0.000000, 0.000000, 0.001964, 0.061695, 0.000000, -0.000000, 0.058239, 1.829767, 0.058239, 1.829767
16030, 0.000000, 0.000000, 0.025811, 0.059547, 0.000000, 0.000000, 0.496798, 1.146140, 0.496798, 1.146140
16031, 0.000000, 0.000000, 0.150362, 0.145039, 0.000000, 0.000000, 0.809084, 0.780440, 0.809084, 0.780440
16032, 0.000000, 0.000000, 0.121080, 0.007588, 0.000000, -0.000000, 1.872168, 0.117332, 1.872168, 0.117332
16033, 0.000000, 0.000000, 0.042939, 0.003937, 0.000000, -0.000000, 0.937451, 0.085948, 0.937451, 0.085948
16034, 0.000000, 0.000000, 0.043215, 0.317368, 0.000000, 0.000000, 0.469315, 3.446589, 0.469315, 3.446589
16035, 0.000000, 0.000000, 0.001623, 0.012109, 0.000000, -0.000000, 0.060362, 0.450434, 0.060362, 0.450434
16036, 0.000000, 0.000000, 0.003628, 0.000964, 0.000000, -0.000000, 0.121133, 0.032173, 0.121133, 0.032173
16037, 0.000000, 0.000000, 0.023165, 0.085247, 0.000000, -0.000000, 0.572244, 2.105825, 0.572244, 2.105825
16038, 0.000000, 0.000000, 0.041902, 0.035449, 0.000000, -0.000000, 1.121803, 0.949037, 1.121803, 0.949037
16039, 0.000000, 0.000000, 0.624333, 0.220787, 0.000000, 0.000000, 1.113443, 0.393754, 1.113443, 0.393754
16040, 0.000000, 0.000000, 0.042865, 0.000818, 0.000000, 0.000000, 1.362617, 0.026014, 1.362617, 0.026014
16041, 0.000000, 0.000000, 0.022046, 0.016915, 0.000000, -0.000000, 1.082267, 0.830386, 1.082267, 0.830386
16042, 0.000000, 0.000000, 0.021345, 0.320604, 0.000000, 0.000000, 0.032131, 0.482613, 0.032131, 0.482613
16043, 0.000000, 0.000000, 0.464109, 0.215413, 0.000000, 0.000000, 2.187135, 1.015144, 2.187135, 1.015144
16044, 0.000000, 0.000000, 0.355626, 0.102276, 0.000000, 0.000000, 0.724654, 0.208406, 0.724654, 0.208406
16045, 0.000000, 0.000000, 0.035743, 0.016063, 0.000000, 0.000000, 0.713806, 0.320787, 0.713806, 0.320787
16046, 0.000000, 0.000000, 0.027511, 0.702195, 0.000000, -0.000000, 0.153108, 3.908008, 0.153108, 3.908008
16047, 0.000000, 0.000000, 0.121101, 0.040963, 0.000000, -0.000000, 1.840064, 0.622408, 1.840064, 0.622408
16048, 0.000000, 0.000000, 0.171210, 0.126366, 0.000000, 0.000000, 0.808994, 0.597100, 0.808994, 0.597100
16049, 0.000000, 0.000000, 0.008932, 0.068158, 0.000000, -0.000000, 0.157125, 1.198995, 0.157125, 1.198995
16050, 0.000000, 0.000000, 0.166753, 0.021453, 0.000000, -0.000000, 2.573335, 0.331057, 2.573335, 0.331057
16051, 0.000000, 0.000000, 0.002960, 0.036008, 0.000000, 0.000000, 0.229336, 2.789972, 0.229336, 2.789972
16052, 0.000000, 0.000000, 0.281380, 0.121112, 0.000000, 0.000000, 1.440581, 0.620057, 1.440581, 0.620057
16053, 0.000000, 0.000000, 0.079202, 0.168994, 0.000000, 0.000000, 0.991281, 2.115105, 0.991281, 2.115105
16054, 0.000000, 0.000000, 0.069385, 0.043286, 0.000000, -0.000000, 0.918875, 0.573241, 0.918875, 0.573241
16055, 0.000000, 0.000000, 0.025720, 0.022841, 0.000000, -0.000000, 1.163953, 1.033661, 1.163953, 1.033661
16056, 0.000000, 0.000000, 0.009779, 0.049618, 0.000000, 0.000000, 0.355589, 1.804297, 0.355589, 1.804297
16057, 0.000000, 0.000000, 0.159264, 0.148236, 0.000000, 0.000000, 1.739975, 1.619494, 1.739975, 1.619494
16058, 0.000000, 0.000000, 0.030444, 0.138047, 0.000000, 0.000000, 0.359739, 1.631241, 0.359739, 1.631241
16059, 0.000000, 0.000000, 0.019558, 0.197558, 0.000000, 0.000000, 0.049766, 0.502694, 0.049766, 0.502694
16060, 0.000000, 0.000000, 0.183966, 0.114078, 0.000000, 0.000000, 1.006142, 0.623916, 1.006142, 0.623916
16061, 0.000000, 0.000000, 0.106829, 0.163627, 0.000000, 0.000000, 0.267132, 0.409160, 0.267132, 0.409160
16062, 0.000000, 0.000000, 0.010108, 0.011934, 0.000000, -0.000000, 0.150535, 0.177737, 0.150535, 0.177737
16063, 0.000000, 0.000000, 0.028473, 0.043152, 0.000000, 0.000000, 1.005156, 1.523357, 1.005156, 1.523357
16064, 0.000000, 0.000000, 0.548542, 0.061161, 0.000000, -0.000000, 3.586474, 0.399884, 3.586474, 0.399884
16065, 0.000000, 0.000000, 0.017200, 0.017764, 0.000000, 0.000000, 0.458561, 0.473591, 0.458561, 0.473591
16066, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16067, 0.092353, 0.108949, 0.228900, 0.312621, 1.150657, 0.806806, 0.550623, 1.730805, 1.701280, 2.537611
16068, 0.000000, 0.000000, 0.225055, 0.151308, 0.000000, -0.000000, 1.917635, 1.289254, 1.917635, 1.289254
16069, 0.000000, 0.000000, 0.201853, 0.371964, 0.000000, 0.000000, 0.287659, 0.530083, 0.287659, 0.530083
16070, 0.000000, 0.000000, 0.063933, 0.024787, 0.000000, -0.000000, 0.324666, 0.125875, 0.324666, 0.125875
16071, 0.000000, 0.000000, 0.900117, 0.099883, 0.000000, 0.000000, 0.494802, 0.000000, 0.494802, 0.000000
16072, 0.000000, 0.100909, 0.022715, 0.184132, 0.000000, 0.764554, 0.222101, 0.049164, 0.222101, 0.813718
16073, 0.000000, 0.000000, 0.015498, 0.009411, 0.000000, -0.000000, 0.638660, 0.387817, 0.638660, 0.387817
16074, 0.000000, 0.000000, 0.045385, 0.105336, 0.000000, 0.000000, 1.293125, 3.001265, 1.293125, 3.001265
16075, 0.000000, 0.000000, 0.454196, 0.092634, 0.000000, -0.000000, 0.761642, 0.155339, 0.761642, 0.155339
16076, 0.000000, 0.000000, 0.001884, 0.048759, 0.000000, -0.000000, 0.037556, 0.971752, 0.037556, 0.971752
16077, 0.000000, 0.000000, 0.110700, 0.041599, 0.000000, 0.000000, 1.485876, 0.558364, 1.485876, 0.558364
16078, 0.000000, 0.000000, 0.525317, 0.474683, 0.000000, 0.000000, 0.058768, 0.000000, 0.058768, 0.000000
16079, 0.000000, 0.150930, 0.101134, 0.237242, 0.000000, 0.496351, 1.008090, 0.363997, 1.008090, 0.860349
16080, 0.000000, 0.000000, 0.019775, 0.062546, 0.000000, -0.000000, 0.148579, 0.469935, 0.148579, 0.469935
16081, 0.000000, 0.000000, 0.111865, 0.023569, 0.000000, -0.000000, 1.428889, 0.301051, 1.428889, 0.301051
16082, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16083, 0.051168, 0.310354, 0.192517, 0.680499, 0.204889, 0.881621, 0.361100, 0.600515, 0.565989, 1.482136
16084, 0.000000, 0.000000, 0.169828, 0.168473, 0.000000, -0.000000, 0.994214, 0.986284, 0.994214, 0.986284
16085, 0.000000, 0.000000, 0.003656, 0.152193, 0.000000, 0.000000, 0.045294, 1.885343, 0.045294, 1.885343
16086, 0.000000, 0.000000, 0.084278, 0.106420, 0.000000, -0.000000, 0.871036, 1.099874, 0.871036, 1.099874
16087, 0.000000, 0.000000, 0.112510, 0.053273, 0.000000, -0.000000, 2.212009, 1.047374, 2.212009, 1.047374
16088, 0.000000, 0.000000, 0.158299, 0.014445, 0.000000, 0.000000, 1.047115, 0.095548, 1.047115, 0.095548
16089, 0.000000, 0.000000, 0.369477, 0.597458, 0.000000, 0.000000, 1.124574, 1.818478, 1.124574, 1.818478
16090, 0.000000, 0.000000, 0.019510, 0.002647, 0.000000, -0.000000, 0.060103, 0.008154, 0.060103, 0.008154
16091, 0.000000, 0.000000, 0.284797, 0.153522, 0.000000, -0.000000, 0.369374, 0.199113, 0.369374, 0.199113
16092, 0.000000, 0.000000, 0.018408, 0.044083, 0.000000, -0.000000, 1.053311, 2.522440, 1.053311, 2.522440
16093, 0.000000, 0.000000, 0.014169, 0.025676, 0.000000, -0.000000, 0.173288, 0.314011, 0.173288, 0.314011
16094, 0.000000, 0.000000, 0.277284, 0.039894, 0.000000, 0.000000, 3.837301, 0.552087, 3.837301, 0.552087
16095, 0.000000, 0.000000, 0.203465, 0.101588, 0.000000, 0.000000, 1.211855, 0.605065, 1.211855, 0.605065
16096, 0.000000, 0.000000, 0.004277, 0.014027, 0.000000, 0.000000, 0.323564, 1.061155, 0.323564, 1.061155
16097, 0.000000, 0.000000, 0.463404, 0.536596, 0.000000, 0.000000, 1.201293, 0.000000, 1.201293, 0.000000
16098, 0.000000, 0.167708, 0.046053, 0.360561, 0.000000, 0.764329, 0.289339, 0.447313, 0.289339, 1.211642
16099, 0.000000, 0.000000, 0.011575, 0.162046, 0.000000, 0.000000, 0.121573, 1.702046, 0.121573, 1.702046
16100, 0.000000, 0.000000, 0.890595, 0.109405, 0.000000, 0.000000, 0.520185, 0.000000, 0.520185, 0.000000
16101, 0.000000, 0.089518, 0.084810, 0.127951, 0.000000, 0.084336, 1.519281, 0.604150, 1.519281, 0.688485
16102, 0.000000, 0.000000, 0.002290, 0.000439, 0.000000, 0.000000, 0.199619, 0.038272, 0.199619, 0.038272
16103, 0.000000, 0.000000, 0.078896, 0.163144, 0.000000, -0.000000, 0.216767, 0.448239, 0.216767, 0.448239
16104, 0.000000, 0.000000, 0.275995, 0.645813, 0.000000, -0.000000, 0.786340, 1.839988, 0.786340, 1.839988
16105, 0.000000, 0.000000, 0.116937, 0.001679, 0.000000, -0.000000, 4.203252, 0.060348, 4.203252, 0.060348
16106, 0.000000, 0.000000, 0.087793, 0.020824, 0.000000, -0.000000, 1.152017, 0.273253, 1.152017, 0.273253
16107, 0.000000, 0.000000, 0.140023, 0.036012, 0.000000, 0.000000, 1.830820, 0.470863, 1.830820, 0.470863
16108, 0.000000, 0.000000, 0.021421, 0.040356, 0.000000, -0.000000, 0.703788, 1.325915, 0.703788, 1.325915
16109, 0.000000, 0.000000, 0.062101, 0.024371, 0.000000, -0.000000, 1.697535, 0.666180, 1.697535, 0.666180
16110, 0.000000, 0.000000, 0.081124, 0.039005, 0.000000, -0.000000, 1.237279, 0.594903, 1.237279, 0.594903
16111, 0.000000, 0.000000, 0.024472, 0.109880, 0.000000, 0.000000, 1.062455, 4.770559, 1.062455, 4.770559
16112, 0.000000, 0.000000, 0.037217, 0.127778, 0.000000, 0.000000, 0.134693, 0.462450, 0.134693, 0.462450
16113, 0.000000, 0.000000, 0.207209, 0.169749, 0.000000, 0.000000, 0.245717, 0.201295, 0.245717, 0.201295
16114, 0.000000, 0.000000, 0.075055, 0.041879, 0.000000, 0.000000, 0.823056, 0.459245, 0.823056, 0.459245
16115, 0.000000, 0.000000, 0.046697, 0.552846, 0.000000, -0.000000, 0.142109, 1.682424, 0.142109, 1.682424
16116, 0.000000, 0.000000, 0.014874, 0.061687, 0.000000, 0.000000, 0.436787, 1.811447, 0.436787, 1.811447
16117, 0.000000, 0.000000, 0.026000, 0.005160, 0.000000, -0.000000, 0.948153, 0.188156, 0.948153, 0.188156
16118, 0.000000, 0.000000, 0.803251, 0.102759, 0.000000, 0.000000, 0.956624, 0.122380, 0.956624, 0.122380
16119, 0.000000, 0.000000, 0.098940, 0.009622, 0.000000, -0.000000, 0.469560, 0.045666, 0.469560, 0.045666
16120, 0.000000, 0.000000, 0.000943, 0.017829, 0.000000, -0.000000, 0.035820, 0.677406, 0.035820, 0.677406
16121, 0.000000, 0.000000, 0.008747, 0.040219, 0.000000, 0.000000, 0.097951, 0.450372, 0.097951, 0.450372
16122, 0.000000, 0.000000, 0.023982, 0.002029, 0.000000, -0.000000, 1.429445, 0.120957, 1.429445, 0.120957
16123, 0.000000, 0.000000, 0.691281, 0.298354, 0.000000, 0.000000, 1.489118, 0.642697, 1.489118, 0.642697
16124, 0.000000, 0.000000, 0.051380, 0.042625, 0.000000, 0.000000, 0.964776, 0.800377, 0.964776, 0.800377
16125, 0.000000, 0.000000, 0.056339, 0.017500, 0.000000, -0.000000, 0.897539, 0.278790, 0.897539, 0.278790
16126, 0.000000, 0.000000, 0.042630, 0.020514, 0.000000, 0.000000, 1.155483, 0.556034, 1.155483, 0.556034
16127, 0.000000, 0.000000, 0.393445, 0.038216, 0.000000, 0.000000, 2.246754, 0.218232, 2.246754, 0.218232
16128, 0.000000, 0.000000, 0.164067, 0.002831, 0.000000, -0.000000, 3.872383, 0.066829, 3.872383, 0.066829
16129, 0.000000, 0.000000, 0.073600, 0.016840, 0.000000, -0.000000, 0.652960, 0.149401, 0.652960, 0.149401
16130, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16131, 0.179344, 0.185649, 0.381157, 0.678966, 0.818165, 0.744424, 0.102501, 1.506077, 0.920665, 2.250501
16132, 0.000000, 0.000000, 0.038424, 0.000572, 0.000000, -0.000000, 0.553277, 0.008232, 0.553277, 0.008232
16133, 0.000000, 0.000000, 0.139837, 0.036774, 0.000000, 0.000000, 1.032349, 0.271484, 1.032349, 0.271484
16134, 0.000000, 0.000000, 0.003467, 0.032129, 0.000000, -0.000000, 0.104405, 0.967431, 0.104405, 0.967431
16135, 0.000000, 0.000000, 0.066813, 0.115954, 0.000000, -0.000000, 0.979082, 1.699199, 0.979082, 1.699199
16136, 0.000000, 0.000000, 0.034884, 0.042825, 0.000000, 0.000000, 1.298446, 1.594009, 1.298446, 1.594009
16137, 0.000000, 0.000000, 0.133243, 0.526376, 0.000000, -0.000000, 0.718100, 2.836849, 0.718100, 2.836849
16138, 0.000000, 0.000000, 0.196204, 0.559894, 0.000000, -0.000000, 0.898346, 2.563552, 0.898346, 2.563552
16139, 0.000000, 0.000000, 0.058454, 0.007678, 0.000000, -0.000000, 1.599700, 0.210127, 1.599700, 0.210127
16140, 0.000000, 0.000000, 0.026108, 0.086800, 0.000000, -0.000000, 0.234545, 0.779776, 0.234545, 0.779776
16141, 0.000000, 0.000000, 0.242387, 0.049945, 0.000000, -0.000000, 2.931040, 0.603961, 2.931040, 0.603961
16142, 0.000000, 0.000000, 0.345789, 0.001766, 0.000000, 0.000000, 2.331602, 0.011910, 2.331602, 0.011910
16143, 0.000000, 0.000000, 0.008362, 0.044547, 0.000000, 0.000000, 0.175520, 0.935095, 0.175520, 0.935095
16144, 0.000000, 0.000000, 0.340855, 0.209947, 0.000000, 0.000000, 0.661493, 0.407442, 0.661493, 0.407442
16145, 0.000000, 0.000000, 0.709531, 0.290469, 0.000000, 0.000000, 1.050363, 0.000000, 1.050363, 0.000000
16146, 0.000000, 0.037132, 0.025415, 0.073349, 0.000000, 0.131761, 0.285779, 0.275479, 0.285779, 0.407240
16147, 0.000000, 0.000000, 0.015921, 0.012240, 0.000000, 0.000000, 0.473445, 0.363982, 0.473445, 0.363982
16148, 0.000000, 0.000000, 0.012591, 0.004539, 0.000000, 0.000000, 0.516321, 0.186125, 0.516321, 0.186125
16149, 0.000000, 0.000000, 0.407584, 0.592416, 0.000000, 0.000000, 0.327178, 0.000000, 0.327178, 0.000000
16150, 0.000000, 0.027384, 0.005238, 0.115802, 0.000000, 0.421011, 0.099573, 1.259857, 0.099573, 1.680868
16151, 0.000000, 0.000000, 0.087068, 0.007803, 0.000000, -0.000000, 4.386494, 0.393108, 4.386494, 0.393108
16152, 0.000000, 0.000000, 0.023930, 0.078593, 0.000000, 0.000000, 0.433699, 1.424376, 0.433699, 1.424376
16153, 0.000000, 0.000000, 0.177366, 0.026362, 0.000000, -0.000000, 3.535024, 0.525404, 3.535024, 0.525404
16154, 0.000000, 0.000000, 0.001701, 0.004418, 0.000000, 0.000000, 0.023173, 0.060169, 0.023173, 0.060169
16155, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16156, 0.016619, 0.050704, 0.076024, 0.081308, 0.585223, 0.278780, 1.506732, 0.798961, 2.091955, 1.077741
16157, 0.000000, 0.000000, 0.029088, 0.020250, 0.000000, 0.000000, 0.438021, 0.304936, 0.438021, 0.304936
16158, 0.000000, 0.000000, 0.094286, 0.484451, 0.000000, 0.000000, 0.461403, 2.370737, 0.461403, 2.370737
16159, 0.000000, 0.000000, 0.053416, 0.100442, 0.000000, 0.000000, 1.141123, 2.145713, 1.141123, 2.145713
16160, 0.000000, 0.000000, 0.008429, 0.012536, 0.000000, -0.000000, 0.261598, 0.389055, 0.261598, 0.389055
16161, 0.000000, 0.000000, 0.016910, 0.004530, 0.000000, -0.000000, 1.087353, 0.291274, 1.087353, 0.291274
16162, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16163, 0.005724, 0.015869, 0.012027, 0.040684, 0.494568, 1.321048, 0.050034, 0.823026, 0.544603, 2.144074
16164, 0.000000, 0.000000, 0.164364, 0.439747, 0.000000, -0.000000, 1.312170, 3.510640, 1.312170, 3.510640
16165, 0.000000, 0.000000, 0.077204, 0.051749, 0.000000, 0.000000, 0.383107, 0.256791, 0.383107, 0.256791
16166, 0.000000, 0.000000, 0.011544, 0.034859, 0.000000, 0.000000, 0.169846, 0.512883, 0.169846, 0.512883
16167, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16168, 0.032856, 0.072581, 0.123188, 0.100002, 0.420536, 0.193324, 0.735674, 0.157645, 1.156210, 0.350969
16169, 0.000000, 0.000000, 0.009768, 0.026396, 0.000000, -0.000000, 0.054456, 0.147161, 0.054456, 0.147161
16170, 0.000000, 0.000000, 0.171619, 0.111338, 0.000000, -0.000000, 2.091270, 1.356710, 2.091270, 1.356710
16171, 0.000000, 0.000000, 0.003365, 0.007863, 0.000000, -0.000000, 0.086019, 0.201002, 0.086019, 0.201002
16172, 0.000000, 0.000000, 0.595832, 0.404168, 0.000000, 0.000000, 1.395258, 0.000000, 1.395258, 0.000000
16173, 0.000000, 0.037509, 0.037013, 0.056207, 0.000000, 0.003652, 0.272218, 0.133872, 0.272218, 0.137523
16174, 0.000000, 0.000000, 0.048948, 0.088479, 0.000000, -0.000000, 0.266560, 0.481836, 0.266560, 0.481836
16175, 0.000000, 0.000000, 0.011873, 0.000814, 0.000000, -0.000000, 0.373164, 0.025586, 0.373164, 0.025586
16176, 0.000000, 0.000000, 0.158532, 0.158239, 0.000000, -0.000000, 1.181655, 1.179473, 1.181655, 1.179473
16177, 0.000000, 0.000000, 0.026021, 0.025787, 0.000000, 0.000000, 0.692294, 0.686061, 0.692294, 0.686061
16178, 0.000000, 0.000000, 0.178626, 0.020343, 0.000000, 0.000000, 0.720517, 0.082059, 0.720517, 0.082059
16179, 0.000000, 0.000000, 0.040801, 0.010866, 0.000000, -0.000000, 0.477234, 0.127093, 0.477234, 0.127093
16180, 0.000000, 0.000000, 0.139228, 0.738972, 0.000000, -0.000000, 0.761712, 4.042878, 0.761712, 4.042878
16181, 0.000000, 0.000000, 0.117471, 0.055481, 0.000000, 0.000000, 2.262067, 1.068361, 2.262067, 1.068361
16182, 0.000000, 0.000000, 0.616788, 0.383212, 0.000000, 0.000000, 0.321637, 0.000000, 0.321637, 0.000000
16183, 0.000000, 0.141542, 0.124870, 0.178264, 0.000000, 0.300341, 2.249552, 0.361216, 2.249552, 0.661558
16184, 0.000000, 0.000000, 0.031087, 0.019062, 0.000000, -0.000000, 0.899985, 0.551847, 0.899985, 0.551847
16185, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16186, 0.008303, 0.209029, 0.214311, 0.335346, 0.103213, 0.140766, 2.457664, 1.429475, 2.560877, 1.570241
16187, 0.000000, 0.000000, 0.031734, 0.011080, 0.000000, -0.000000, 2.879291, 1.005345, 2.879291, 1.005345
16188, 0.000000, 0.000000, 0.087144, 0.002138, 0.000000, -0.000000, 0.553489, 0.013579, 0.553489, 0.013579
16189, 0.000000, 0.000000, 0.040157, 0.019080, 0.000000, -0.000000, 2.965217, 1.408864, 2.965217, 1.408864
16190, 0.000000, 0.000000, 0.037994, 0.008424, 0.000000, 0.000000, 2.661445, 0.590111, 2.661445, 0.590111
16191, 0.000000, 0.000000, 0.006466, 0.420252, 0.000000, 0.000000, 0.008721, 0.566810, 0.008721, 0.566810
16192, 0.000000, 0.000000, 0.031754, 0.968246, 0.000000, 0.000000, 0.023064, 0.000000, 0.023064, 0.000000
16193, 0.000000, 0.009859, 0.008606, 0.041799, 0.000000, 0.082566, 0.566949, 2.021576, 0.566949, 2.104142
16194, 0.000000, 0.000000, 0.093979, 0.009567, 0.000000, 0.000000, 0.666936, 0.067890, 0.666936, 0.067890
16195, 0.000000, 0.000000, 0.023797, 0.000688, 0.000000, -0.000000, 1.008019, 0.029162, 1.008019, 0.029162
16196, 0.000000, 0.000000, 0.112615, 0.052677, 0.000000, 0.000000, 4.982642, 2.330690, 4.982642, 2.330690
16197, 0.000000, 0.000000, 0.013240, 0.033143, 0.000000, 0.000000, 0.584397, 1.462898, 0.584397, 1.462898
16198, 0.000000, 0.000000, 0.434856, 0.082772, 0.000000, -0.000000, 0.705252, 0.134240, 0.705252, 0.134240
16199, 0.000000, 0.000000, 0.077765, 0.011222, 0.000000, -0.000000, 1.030593, 0.148718, 1.030593, 0.148718
16200, 0.000000, 0.000000, 0.032201, 0.517541, 0.000000, 0.000000, 0.250785, 4.030668, 0.250785, 4.030668
16201, 0.000000, 0.000000, 0.024269, 0.012194, 0.000000, -0.000000, 0.673579, 0.338446, 0.673579, 0.338446
16202, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16203, 0.025759, 0.067736, 0.060818, 0.167042, 0.429836, 0.975115, 0.155187, 0.681993, 0.585022, 1.657107
16204, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16205, 0.106021, 0.586537, 0.376961, 1.315597, 0.233384, 0.000000, 0.363035, 0.000000, 0.596419, 0.000000
16206, 0.000000, 0.063442, 0.027978, 0.099146, 0.000000, 0.901738, 0.711418, 0.006132, 0.711418, 0.907870
16207, 0.000000, 0.000000, 0.029248, 0.314498, 0.000000, 0.000000, 0.139714, 1.502288, 0.139714, 1.502288
16208, 0.000000, 0.000000, 0.153497, 0.097756, 0.000000, -0.000000, 1.529252, 0.973924, 1.529252, 0.973924
16209, 0.000000, 0.000000, 0.068797, 0.040513, 0.000000, -0.000000, 0.670851, 0.395043, 0.670851, 0.395043
16210, 0.000000, 0.000000, 0.115774, 0.103478, 0.000000, 0.000000, 0.935160, 0.835836, 0.935160, 0.835836
16211, 0.000000, 0.000000, 0.111213, 0.044605, 0.000000, 0.000000, 2.011481, 0.806757, 2.011481, 0.806757
16212, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16213, 0.021728, 0.131364, 0.114937, 0.198115, 0.317151, 0.874094, 1.043381, 0.100240, 1.360532, 0.974334
16214, 0.000000, 0.000000, 0.018811, 0.017311, 0.000000, 0.000000, 0.399864, 0.367981, 0.399864, 0.367981
16215, 0.000000, 0.000000, 0.285909, 0.139913, 0.000000, -0.000000, 1.209458, 0.591864, 1.209458, 0.591864
16216, 0.000000, 0.000000, 0.225440, 0.021312, 0.000000, 0.000000, 1.746448, 0.165098, 1.746448, 0.165098
16217, 0.000000, 0.000000, 0.185631, 0.814369, 0.000000, 0.000000, 0.443791, 0.000000, 0.443791, 0.000000
16218, 0.000000, 0.012372, 0.007643, 0.024811, 0.000000, 0.171898, 0.277777, 0.280207, 0.277777, 0.452106
16219, 0.000000, 0.000000, 0.000655, 0.062130, 0.000000, 0.000000, 0.031904, 3.026422, 0.031904, 3.026422
16220, 0.000000, 0.000000, 0.077525, 0.001822, 0.000000, 0.000000, 1.951635, 0.045864, 1.951635, 0.045864
16221, 0.000000, 0.000000, 0.009998, 0.287237, 0.000000, 0.000000, 0.098403, 2.827129, 0.098403, 2.827129
16222, 0.000000, 0.000000, 0.004396, 0.114193, 0.000000, 0.000000, 0.087386, 2.270090, 0.087386, 2.270090
16223, 0.000000, 0.000000, 0.080307, 0.036330, 0.000000, -0.000000, 0.571195, 0.258404, 0.571195, 0.258404
16224, 0.000000, 0.000000, 0.110531, 0.335785, 0.000000, -0.000000, 0.259577, 0.788579, 0.259577, 0.788579
16225, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16226, 0.030728, 0.083120, 0.135939, 0.222093, 0.648513, 0.182278, 1.571966, 2.750733, 2.220480, 2.933011
16227, 0.000000, 0.000000, 0.006052, 0.039052, 0.000000, 0.000000, 0.289069, 1.865238, 0.289069, 1.865238
16228, 0.000000, 0.000000, 0.184589, 0.212369, 0.000000, 0.000000, 3.003575, 3.455610, 3.003575, 3.455610
16229, 0.000000, 0.000000, 0.009374, 0.152330, 0.000000, 0.000000, 0.059905, 0.973471, 0.059905, 0.973471
16230, 0.000000, 0.000000, 0.003788, 0.002691, 0.000000, -0.000000, 0.139038, 0.098767, 0.139038, 0.098767
16231, 0.000000, 0.000000, 0.130802, 0.142221, 0.000000, -0.000000, 2.216403, 2.409896, 2.216403, 2.409896
16232, 0.000000, 0.000000, 0.174257, 0.011233, 0.000000, 0.000000, 3.517183, 0.226731, 3.517183, 0.226731
16233, 0.000000, 0.000000, 0.583273, 0.158017, 0.000000, 0.000000, 3.155630, 0.854904, 3.155630, 0.854904
16234, 0.000000, 0.000000, 0.000176, 0.010028, 0.000000, -0.000000, 0.002712, 0.154230, 0.002712, 0.154230
16235, 0.000000, 0.000000, 0.071599, 0.012611, 0.000000, 0.000000, 1.164898, 0.205172, 1.164898, 0.205172
16236, 0.000000, 0.000000, 0.009670, 0.033797, 0.000000, -0.000000, 0.161714, 0.565210, 0.161714, 0.565210
16237, 0.000000, 0.000000, 0.049440, 0.205368, 0.000000, 0.000000, 0.430417, 1.787916, 0.430417, 1.787916
16238, 0.000000, 0.000000, 0.044069, 0.007858, 0.000000, -0.000000, 0.739976, 0.131944, 0.739976, 0.131944
16239, 0.000000, 0.000000, 0.015823, 0.014883, 0.000000, -0.000000, 0.542279, 0.510062, 0.542279, 0.510062
16240, 0.000000, 0.000000, 0.289013, 0.043832, 0.000000, 0.000000, 2.449203, 0.371445, 2.449203, 0.371445
16241, 0.000000, 0.000000, 0.114103, 0.028177, 0.000000, -0.000000, 0.832810, 0.205657, 0.832810, 0.205657
16242, 0.000000, 0.000000, 0.005275, 0.032468, 0.000000, -0.000000, 0.423215, 2.605064, 0.423215, 2.605064
16243, 0.000000, 0.000000, 0.098901, 0.016891, 0.000000, 0.000000, 2.372150, 0.405140, 2.372150, 0.405140
16244, 0.000000, 0.000000, 0.004463, 0.082130, 0.000000, 0.000000, 0.115430, 2.124040, 0.115430, 2.124040
16245, 0.000000, 0.000000, 0.067169, 0.092895, 0.000000, -0.000000, 0.678348, 0.938154, 0.678348, 0.938154
