round,Nq1,Nq2,N1,N2,W1,W2,X1,X2,T1,T2
10435, 0.000000, 0.000000, 0.512409, 0.265690, 0.000000, 0.000000, 0.403919, 0.209437, 0.403919, 0.209437
10436, 0.000000, 0.000000, 0.135881, 0.785721, 0.000000, -0.000000, 0.234619, 1.356661, 0.234619, 1.356661
10437, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10438, 0.248904, 0.751096, 1.097562, 0.902438, 0.494951, 0.000000, 1.192626, 0.000000, 1.687578, 0.000000
10439, 0.000000, 1.350771, 0.417922, 1.868440, 0.000000, 1.085975, 1.284061, 0.504557, 1.284061, 1.590532
10440, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10441, 1.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10442, 0.342691, 0.489752, 0.626450, 0.968096, 1.279339, 1.467255, 0.703389, 1.875107, 1.982728, 3.342362
10443, 0.000000, 0.000000, 0.614964, 0.072821, 0.000000, 0.000000, 2.660474, 0.315040, 2.660474, 0.315040
10444, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10445, 0.969025, 0.030975, 1.969025, 0.030975, 0.533782, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10446, 1.000000, 1.000000, 2.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10447, 0.792233, 2.207767, 1.792233, 2.207767, 0.465368, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10448, 1.000000, 3.000000, 2.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10449, 0.638396, 4.092045, 1.105236, 4.625205, 1.668999, 0.000000, 0.263928, 0.000000, 1.932926, 0.000000
10450, 0.000000, 1.958660, 0.203884, 2.612652, 0.000000, 3.627945, 1.418768, 0.922985, 1.418768, 4.550930
10451, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10452, 1.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10453, 0.791231, 1.208769, 1.663019, 1.336981, 1.945611, 0.000000, 1.682301, 0.000000, 3.627912, 0.000000
10454, 0.000000, 1.488381, 0.051219, 2.437162, 0.000000, 0.000000, 0.099082, 0.000000, 0.099082, 0.000000
10455, 0.000000, 2.000000, 1.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10456, 1.000000, 2.000000, 2.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10457, 1.990752, 2.009248, 2.990752, 2.009248, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10458, 0.444160, 4.064329, 0.908054, 4.600436, 1.430364, 0.000000, 0.258178, 0.000000, 1.688541, 0.000000
10459, 0.000000, 1.694863, 0.026575, 2.347925, 0.000000, 2.898037, 0.150330, 0.796160, 0.150330, 3.694197
10460, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10461, 1.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10462, 0.374780, 1.277535, 0.832233, 1.669547, 2.728824, 3.181629, 1.166576, 0.156510, 3.895400, 3.338139
10463, 0.000000, 0.000000, 0.241469, 0.066333, 0.000000, -0.000000, 0.258807, 0.071095, 0.258807, 0.071095
10464, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10465, 0.905843, 0.094157, 1.905843, 0.094157, 2.642314, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10466, 0.112967, 1.346452, 0.437111, 1.867957, 0.867682, 3.694375, 1.622031, 0.311241, 2.489713, 4.005616
10467, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10468, 1.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10469, 2.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10470, 3.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10471, 3.389819, 0.610181, 4.389819, 0.610181, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10472, 0.908447, 4.050367, 1.529351, 4.429463, 1.300429, 0.000000, 0.778338, 0.000000, 2.078768, 0.000000
10473, 0.000000, 5.000000, 1.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10474, 0.113718, 5.588300, 0.699148, 6.002870, 0.354838, 0.000000, 1.471893, 0.000000, 1.826731, 0.000000
10475, 0.000000, 4.000000, 1.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10476, 0.298773, 4.679163, 1.090356, 4.887579, 0.566559, 0.000000, 0.934512, 0.000000, 1.501071, 0.000000
10477, 0.000000, 5.000000, 1.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10478, 0.834628, 5.165372, 1.834628, 5.165372, 3.402890, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10479, 0.099167, 5.226864, 0.225778, 6.100253, 0.394005, 0.000000, 0.109036, 0.000000, 0.503041, 0.000000
10480, 0.000000, 4.000000, 1.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10481, 1.000000, 4.000000, 2.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10482, 1.964271, 4.035729, 2.964271, 4.035729, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10483, 0.203068, 3.925817, 0.331478, 4.731777, 1.060836, 6.574050, 0.033106, 0.292025, 1.093942, 6.866075
10484, 0.000000, 0.000000, 0.013126, 0.419102, 0.000000, 0.000000, 0.016574, 0.529202, 0.016574, 0.529202
10485, 0.000000, 0.000000, 0.684061, 0.039050, 0.000000, 0.000000, 1.797588, 0.102617, 1.797588, 0.102617
10486, 0.000000, 0.000000, 0.633444, 0.366556, 0.000000, 0.000000, 1.427670, 0.000000, 1.427670, 0.000000
10487, 0.000000, 0.062761, 0.020054, 0.718224, 0.000000, 0.205819, 0.096646, 2.953089, 0.096646, 3.158908
10488, 0.000000, 0.000000, 0.950310, 0.049690, 0.000000, 0.000000, 1.057288, 0.000000, 1.057288, 0.000000
10489, 0.000000, 1.000000, 1.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10490, 1.000000, 1.000000, 2.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10491, 1.034243, 1.929725, 1.825084, 2.138884, 0.624614, 0.000000, 0.239946, 0.000000, 0.864560, 0.000000
10492, 0.000000, 2.000000, 1.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10493, 0.129870, 2.870130, 1.129870, 2.870130, 0.080086, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10494, 0.406414, 2.712531, 0.899632, 3.219313, 1.657774, 0.000000, 0.354074, 0.000000, 2.011849, 0.000000
10495, 0.000000, 2.000000, 0.743829, 2.256171, 0.000000, 0.000000, 1.761221, 0.000000, 1.761221, 0.000000
10496, 0.000000, 3.000000, 0.980193, 3.019807, 0.000000, 0.000000, 1.202856, 0.000000, 1.202856, 0.000000
10497, 0.000000, 4.000000, 0.908206, 4.091794, 0.000000, 0.000000, 3.657611, 0.000000, 3.657611, 0.000000
10498, 0.000000, 5.000000, 1.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10499, 0.392595, 5.607405, 1.392595, 5.607405, 0.268887, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10500, 1.000000, 6.000000, 2.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10501, 2.000000, 6.000000, 3.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10502, 2.569446, 6.430554, 3.569446, 6.430554, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10503, 1.253315, 8.535193, 2.081067, 8.707440, 1.874227, 0.000000, 0.298466, 0.000000, 2.172693, 0.000000
10504, 0.000000, 5.274536, 0.264923, 6.009613, 0.000000, 0.000000, 0.951268, 0.000000, 0.951268, 0.000000
10505, 0.000000, 3.000000, 1.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10506, 0.022382, 3.977618, 0.275012, 4.724988, 0.084624, 0.000000, 0.870547, 0.000000, 0.955171, 0.000000
10507, 0.000000, 4.831614, 0.190460, 5.641153, 0.000000, 0.000000, 0.661066, 0.000000, 0.661066, 0.000000
10508, 0.000000, 5.000000, 0.352520, 5.647480, 0.000000, 0.000000, 0.421033, 0.000000, 0.421033, 0.000000
10509, 0.000000, 5.708028, 0.321920, 6.386109, 0.000000, 0.000000, 1.381047, 0.000000, 1.381047, 0.000000
10510, 0.000000, 2.581749, 0.052918, 3.528831, 0.000000, 0.000000, 0.180592, 0.000000, 0.180592, 0.000000
10511, 0.000000, 1.000000, 1.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10512, 0.235414, 1.313391, 0.548437, 2.000368, 0.710120, 0.000000, 0.234106, 0.000000, 0.944226, 0.000000
10513, 0.000000, 1.417359, 0.274302, 2.143057, 0.000000, 0.000000, 0.666011, 0.000000, 0.666011, 0.000000
10514, 0.000000, 2.000000, 0.567680, 2.432320, 0.000000, 0.000000, 0.957782, 0.000000, 0.957782, 0.000000
10515, 0.000000, 1.784789, 0.066078, 2.718711, 0.000000, 0.000000, 0.152455, 0.000000, 0.152455, 0.000000
10516, 0.000000, 1.000000, 1.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10517, 1.000000, 1.000000, 2.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10518, 0.639036, 2.360964, 1.315770, 2.684230, 1.322811, 0.000000, 0.804833, 0.000000, 2.127644, 0.000000
10519, 0.000000, 4.000000, 1.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10520, 0.007287, 3.787862, 0.216857, 4.578291, 0.046519, 0.000000, 1.291397, 0.000000, 1.337916, 0.000000
10521, 0.000000, 0.102133, 0.046504, 0.252094, 0.000000, 0.432422, 0.361483, 0.733257, 0.361483, 1.165679
10522, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10523, 1.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10524, 2.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10525, 3.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10526, 0.864101, 1.594285, 1.246918, 2.033276, 3.506430, 3.680017, 0.666328, 1.105049, 4.172759, 4.785066
10527, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10528, 0.716111, 0.283889, 1.716111, 0.283889, 0.352409, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10529, 0.175172, 1.824828, 1.175172, 1.824828, 0.177876, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10530, 1.000000, 2.000000, 2.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10531, 1.075325, 2.924675, 2.075325, 2.924675, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10532, 2.000000, 3.000000, 3.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10533, 3.000000, 3.000000, 4.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10534, 3.231481, 3.768519, 4.231481, 3.768519, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10535, 4.000000, 4.000000, 5.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10536, 5.000000, 4.000000, 6.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10537, 1.886318, 8.113682, 2.886318, 8.113682, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10538, 2.000000, 9.000000, 3.000000, 9.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10539, 3.000000, 9.000000, 4.000000, 9.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10540, 4.000000, 9.000000, 5.000000, 9.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10541, 2.524138, 11.187265, 3.365358, 11.346045, 5.942028, 0.000000, 0.406284, 0.000000, 6.348311, 0.000000
10542, 0.000000, 11.000000, 0.487223, 11.512777, 0.000000, 0.000000, 0.387543, 0.000000, 0.387543, 0.000000
10543, 0.000000, 12.000000, 0.465657, 12.534343, 0.000000, 0.000000, 1.977822, 0.000000, 1.977822, 0.000000
10544, 0.000000, 13.000000, 1.000000, 13.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10545, 0.932383, 13.067617, 1.932383, 13.067617, 1.848818, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10546, 0.019839, 14.082639, 0.105365, 14.997113, 0.041411, 0.000000, 0.137115, 0.000000, 0.178526, 0.000000
10547, 0.000000, 15.000000, 0.621090, 15.378910, 0.000000, 0.000000, 0.624224, 0.000000, 0.624224, 0.000000
10548, 0.000000, 15.300777, 0.240071, 16.060706, 0.000000, 0.000000, 0.687905, 0.000000, 0.687905, 0.000000
10549, 0.000000, 14.218657, 0.050481, 15.168175, 0.000000, 0.000000, 0.123072, 0.000000, 0.123072, 0.000000
10550, 0.000000, 14.000000, 0.221010, 14.778990, 0.000000, 0.000000, 0.133835, 0.000000, 0.133835, 0.000000
10551, 0.000000, 13.370544, 0.114963, 14.255581, 0.000000, 0.000000, 0.174467, 0.000000, 0.174467, 0.000000
10552, 0.000000, 13.000000, 1.000000, 13.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10553, 0.395351, 10.975546, 0.862990, 11.507907, 2.549992, 0.000000, 0.466255, 0.000000, 3.016246, 0.000000
10554, 0.000000, 3.189645, 0.006419, 4.020541, 0.000000, 8.906992, 0.077852, 1.170419, 0.077852, 10.077411
10555, 0.000000, 0.000000, 0.167731, 0.553105, 0.000000, -0.000000, 0.605816, 1.997726, 0.605816, 1.997726
10556, 0.000000, 0.000000, 0.084883, 0.192655, 0.000000, 0.000000, 0.132108, 0.299840, 0.132108, 0.299840
10557, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10558, 0.387586, 0.612414, 1.387586, 0.612414, 0.326585, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10559, 1.000000, 1.000000, 2.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10560, 1.913272, 1.086728, 2.913272, 1.086728, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10561, 2.000000, 2.000000, 3.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10562, 2.347915, 2.652085, 3.347915, 2.652085, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10563, 1.848140, 4.151860, 2.848140, 4.151860, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10564, 0.094562, 2.286620, 0.202154, 2.921757, 0.627034, 3.061962, 0.291131, 2.358153, 0.918166, 5.420115
10565, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10566, 0.221543, 0.778457, 1.221543, 0.778457, 0.041120, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10567, 1.000000, 1.000000, 2.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10568, 1.667704, 1.332296, 2.667704, 1.332296, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10569, 1.076525, 2.923475, 2.076525, 2.923475, 1.381264, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10570, 1.000000, 4.000000, 2.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10571, 1.722639, 4.277361, 2.722639, 4.277361, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10572, 0.138465, 6.529495, 0.418118, 7.249842, 0.572299, 0.000000, 0.606556, 0.000000, 1.178855, 0.000000
10573, 0.000000, 1.695431, 0.099744, 2.110961, 0.000000, 5.406635, 1.493466, 0.815058, 1.493466, 6.221693
10574, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10575, 0.079648, 0.036158, 0.181142, 0.291742, 0.385043, 0.069192, 0.105606, 1.166377, 0.490649, 1.235569
10576, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10577, 0.093289, 0.563066, 0.504844, 1.151512, 0.139830, 0.000000, 0.477044, 0.000000, 0.616875, 0.000000
10578, 0.000000, 1.000000, 1.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10579, 0.142967, 1.857033, 0.679527, 2.320473, 0.125642, 0.000000, 0.345895, 0.000000, 0.471537, 0.000000
10580, 0.000000, 1.468156, 0.067373, 2.400783, 0.000000, 0.000000, 0.173308, 0.000000, 0.173308, 0.000000
10581, 0.000000, 0.395124, 0.186848, 0.693910, 0.000000, 1.414059, 1.268574, 0.614504, 1.268574, 2.028562
10582, 0.000000, 0.000000, 0.002242, 0.603590, 0.000000, 0.000000, 0.010778, 2.901291, 0.010778, 2.901291
10583, 0.000000, 0.000000, 0.298773, 0.701227, 0.000000, 0.000000, 0.323196, 0.000000, 0.323196, 0.000000
10584, 0.000000, 1.000000, 0.543178, 1.456822, 0.000000, 0.000000, 0.244476, 0.000000, 0.244476, 0.000000
10585, 0.000000, 1.940896, 0.220073, 2.720823, 0.000000, 0.000000, 0.334737, 0.000000, 0.334737, 0.000000
10586, 0.000000, 0.243368, 0.082532, 0.429907, 0.000000, 0.669586, 0.762182, 1.053096, 0.762182, 1.722682
10587, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10588, 0.422130, 0.577870, 1.419434, 0.580566, 0.551609, 0.000000, 0.751597, 0.000000, 1.303206, 0.000000
10589, 0.000000, 2.000000, 0.147253, 2.852747, 0.000000, 0.000000, 0.221081, 0.000000, 0.221081, 0.000000
10590, 0.000000, 3.000000, 1.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10591, 0.382398, 3.617602, 1.382398, 3.617602, 0.052800, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10592, 0.129873, 4.870127, 0.439128, 5.560872, 0.161096, 0.000000, 0.222506, 0.000000, 0.383602, 0.000000
10593, 0.000000, 6.000000, 1.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10594, 0.039712, 6.763776, 0.828774, 6.974714, 0.029763, 0.000000, 0.561629, 0.000000, 0.591392, 0.000000
10595, 0.000000, 6.887857, 0.632010, 7.255847, 0.000000, 0.000000, 1.787367, 0.000000, 1.787367, 0.000000
10596, 0.000000, 6.566933, 0.250201, 7.316731, 0.000000, 0.000000, 0.269042, 0.000000, 0.269042, 0.000000
10597, 0.000000, 5.870536, 0.014667, 6.855868, 0.000000, 0.000000, 0.048385, 0.000000, 0.048385, 0.000000
10598, 0.000000, 5.667794, 0.462064, 6.205730, 0.000000, 0.000000, 1.535258, 0.000000, 1.535258, 0.000000
10599, 0.000000, 5.000000, 1.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10600, 0.466215, 5.533785, 1.118228, 5.881772, 0.705570, 0.000000, 0.281185, 0.000000, 0.986755, 0.000000
10601, 0.000000, 7.000000, 0.062291, 7.937709, 0.000000, 0.000000, 0.137496, 0.000000, 0.137496, 0.000000
10602, 0.000000, 8.000000, 0.136644, 8.863356, 0.000000, 0.000000, 0.282514, 0.000000, 0.282514, 0.000000
10603, 0.000000, 9.000000, 0.068276, 9.931724, 0.000000, 0.000000, 0.027616, 0.000000, 0.027616, 0.000000
10604, 0.000000, 9.190860, 0.108760, 10.082100, 0.000000, 0.000000, 0.166758, 0.000000, 0.166758, 0.000000
10605, 0.000000, 8.693780, 0.085503, 9.608277, 0.000000, 0.000000, 0.451042, 0.000000, 0.451042, 0.000000
10606, 0.000000, 9.000000, 1.000000, 9.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10607, 1.000000, 9.000000, 2.000000, 9.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10608, 1.613394, 9.386606, 2.613394, 9.386606, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10609, 2.000000, 10.000000, 3.000000, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10610, 3.000000, 10.000000, 4.000000, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10611, 4.000000, 10.000000, 5.000000, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10612, 5.000000, 10.000000, 6.000000, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10613, 5.537878, 10.462122, 6.537878, 10.462122, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10614, 4.313863, 12.686137, 5.313863, 12.686137, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10615, 1.310852, 16.689148, 2.310852, 16.689148, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10616, 0.626811, 18.116797, 1.367678, 18.375930, 1.586819, 0.000000, 0.624519, 0.000000, 2.211338, 0.000000
10617, 0.000000, 19.000000, 1.000000, 19.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10618, 0.231660, 19.726947, 1.164388, 19.794219, 0.674463, 0.000000, 2.041112, 0.000000, 2.715575, 0.000000
10619, 0.000000, 20.000000, 0.738420, 20.261580, 0.000000, 0.000000, 0.387480, 0.000000, 0.387480, 0.000000
10620, 0.000000, 19.375506, 0.026458, 20.349048, 0.000000, 0.000000, 0.125624, 0.000000, 0.125624, 0.000000
10621, 0.000000, 15.614057, 0.351182, 16.262875, 0.000000, 0.000000, 0.431362, 0.000000, 0.431362, 0.000000
10622, 0.000000, 16.000000, 1.000000, 16.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10623, 0.016410, 16.983590, 0.661448, 17.338552, 0.024325, 0.000000, 0.931821, 0.000000, 0.956146, 0.000000
10624, 0.000000, 18.000000, 1.000000, 18.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10625, 0.179900, 18.098998, 0.568077, 18.710821, 0.768151, 0.000000, 0.889311, 0.000000, 1.657462, 0.000000
10626, 0.000000, 17.000000, 1.000000, 17.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10627, 1.000000, 17.000000, 2.000000, 17.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10628, 0.811270, 18.188730, 1.756383, 18.243617, 2.652622, 0.000000, 0.810333, 0.000000, 3.462954, 0.000000
10629, 0.000000, 19.060866, 0.184200, 19.876665, 0.000000, 0.000000, 0.292928, 0.000000, 0.292928, 0.000000
10630, 0.000000, 16.417077, 0.031753, 17.385324, 0.000000, 0.000000, 0.147047, 0.000000, 0.147047, 0.000000
10631, 0.000000, 15.633270, 0.637641, 15.995630, 0.000000, 0.000000, 1.149115, 0.000000, 1.149115, 0.000000
10632, 0.000000, 13.030864, 0.205236, 13.825628, 0.000000, 0.000000, 0.535559, 0.000000, 0.535559, 0.000000
10633, 0.000000, 11.628476, 0.187263, 12.441213, 0.000000, 0.000000, 0.331732, 0.000000, 0.331732, 0.000000
10634, 0.000000, 9.952447, 0.503545, 10.448902, 0.000000, 0.000000, 0.965409, 0.000000, 0.965409, 0.000000
10635, 0.000000, 9.841648, 0.691841, 10.149806, 0.000000, 0.000000, 0.631456, 0.000000, 0.631456, 0.000000
10636, 0.000000, 10.000000, 1.000000, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10637, 0.372324, 10.627676, 1.372324, 10.627676, 1.407536, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10638, 0.092119, 11.152221, 0.201468, 12.042872, 0.591034, 0.000000, 0.110548, 0.000000, 0.701581, 0.000000
10639, 0.000000, 9.850258, 0.203580, 10.646678, 0.000000, 0.000000, 1.034533, 0.000000, 1.034533, 0.000000
10640, 0.000000, 6.437316, 0.166431, 7.270884, 0.000000, 0.000000, 0.566564, 0.000000, 0.566564, 0.000000
10641, 0.000000, 6.000000, 1.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10642, 1.000000, 6.000000, 2.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10643, 1.282192, 6.717808, 2.282192, 6.717808, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10644, 2.000000, 7.000000, 3.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10645, 0.667574, 8.505297, 1.077089, 9.095782, 1.520465, 0.000000, 0.367916, 0.000000, 1.888381, 0.000000
10646, 0.000000, 7.573456, 0.240655, 8.332801, 0.000000, 0.000000, 1.172754, 0.000000, 1.172754, 0.000000
10647, 0.000000, 4.434275, 0.007778, 5.426496, 0.000000, 0.000000, 0.033323, 0.000000, 0.033323, 0.000000
10648, 0.000000, 4.000000, 1.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10649, 1.000000, 4.000000, 2.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10650, 1.306561, 4.667191, 2.267561, 4.706192, 2.333560, 0.000000, 0.721428, 0.000000, 3.054988, 0.000000
10651, 0.000000, 6.000000, 0.408122, 6.591878, 0.000000, 0.000000, 0.052417, 0.000000, 0.052417, 0.000000
10652, 0.000000, 7.000000, 1.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10653, 0.019236, 5.134004, 0.054698, 6.098542, 0.123538, 0.000000, 0.104215, 0.000000, 0.227753, 0.000000
10654, 0.000000, 1.521344, 0.291504, 2.229840, 0.000000, 0.000000, 1.458435, 0.000000, 1.458435, 0.000000
10655, 0.000000, 1.730560, 0.663137, 2.067422, 0.000000, 0.000000, 3.407230, 0.000000, 3.407230, 0.000000
