round,Nq1,Nq2,N1,N2,W1,W2,X1,X2,T1,T2,VarW1,VarW2
6887, 0.000, 0.000, 0.578, 0.422, 0.000, 0.000, 1.744, 0.000, 1.744, 0.000, -nan, 0.000
6888, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6889, 0.170, 1.830, 1.170, 1.830, 0.127, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6890, 0.004, 0.299, 0.011, 0.414, 0.096, 2.600, 0.071, 0.090, 0.167, 2.689, -nan, inf
6891, 0.000, 0.000, 0.049, 0.146, 0.000, -0.000, 0.240, 0.712, 0.240, 0.712, -nan, -nan
6892, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6893, 0.002, 0.998, 1.002, 0.998, 0.002, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6894, 0.790, 1.175, 1.618, 1.346, 1.926, 0.000, 0.094, 0.000, 2.020, 0.000, -nan, 0.000
6895, 0.000, 2.000, 0.472, 2.528, 0.000, 0.000, 0.675, 0.000, 0.675, 0.000, -nan, 0.000
6896, 0.000, 2.654, 0.207, 3.447, 0.000, 0.000, 0.348, 0.000, 0.348, 0.000, -nan, 0.000
6897, 0.000, 3.000, 1.000, 3.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6898, 1.000, 3.000, 2.000, 3.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
6899, 0.351, 3.091, 0.737, 3.704, 1.295, 0.000, 0.795, 0.000, 2.089, 0.000, -nan, 0.000
6900, 0.000, 2.000, 1.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6901, 0.257, 1.453, 0.591, 2.119, 1.014, 0.000, 0.304, 0.000, 1.319, 0.000, -nan, 0.000
6902, 0.000, 0.182, 0.016, 0.431, 0.000, 1.263, 0.123, 0.640, 0.123, 1.902, -nan, inf
6903, 0.000, 0.000, 0.116, 0.430, 0.000, 0.000, 0.222, 0.824, 0.222, 0.824, -nan, -nan
6904, 0.000, 0.000, 0.135, 0.020, 0.000, 0.000, 0.230, 0.035, 0.230, 0.035, -nan, -nan
6905, 0.000, 0.000, 0.137, 0.031, 0.000, 0.000, 1.063, 0.241, 1.063, 0.241, -nan, -nan
6906, 0.000, 0.000, 0.258, 0.204, 0.000, -0.000, 1.681, 1.332, 1.681, 1.332, -nan, -nan
6907, 0.000, 0.000, 0.531, 0.338, 0.000, 0.000, 0.446, 0.284, 0.446, 0.284, -nan, -nan
6908, 0.000, 0.000, 0.047, 0.076, 0.000, 0.000, 0.261, 0.418, 0.261, 0.418, -nan, -nan
6909, 0.000, 0.000, 0.393, 0.528, 0.000, -0.000, 1.664, 2.234, 1.664, 2.234, -nan, -nan
6910, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6911, 0.327, 0.232, 0.750, 0.420, 1.660, 0.695, 0.484, 0.256, 2.144, 0.951, -nan, inf
6912, 0.000, 0.000, 0.562, 0.193, 0.000, 0.000, 3.181, 1.089, 3.181, 1.089, -nan, -nan
6913, 0.000, 0.000, 0.082, 0.298, 0.000, 0.000, 0.395, 1.440, 0.395, 1.440, -nan, -nan
6914, 0.000, 0.000, 0.096, 0.065, 0.000, 0.000, 0.532, 0.360, 0.532, 0.360, -nan, -nan
6915, 0.000, 0.000, 0.189, 0.096, 0.000, -0.000, 0.193, 0.098, 0.193, 0.098, -nan, -nan
6916, 0.000, 0.000, 0.013, 0.761, 0.000, 0.000, 0.005, 0.308, 0.005, 0.308, -nan, -nan
6917, 0.000, 0.000, 0.141, 0.234, 0.000, 0.000, 0.774, 1.280, 0.774, 1.280, -nan, -nan
6918, 0.000, 0.000, 0.034, 0.149, 0.000, -0.000, 0.395, 1.724, 0.395, 1.724, -nan, -nan
6919, 0.000, 0.000, 0.157, 0.104, 0.000, -0.000, 0.532, 0.350, 0.532, 0.350, -nan, -nan
6920, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6921, 0.003, 0.092, 0.011, 0.485, 0.025, 0.722, 0.042, 2.552, 0.067, 3.274, -nan, inf
6922, 0.000, 0.000, 0.051, 0.202, 0.000, -0.000, 0.127, 0.503, 0.127, 0.503, -nan, -nan
6923, 0.000, 0.000, 0.442, 0.004, 0.000, 0.000, 1.591, 0.015, 1.591, 0.015, -nan, -nan
6924, 0.000, 0.000, 0.030, 0.792, 0.000, -0.000, 0.035, 0.934, 0.035, 0.934, -nan, -nan
6925, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6926, 1.000, 0.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
6927, 1.181, 0.819, 2.181, 0.819, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
6928, 2.000, 1.000, 3.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
6929, 0.176, 1.557, 0.502, 1.720, 0.849, 1.818, 2.846, 0.026, 3.695, 1.843, -nan, inf
6930, 0.000, 0.000, 0.800, 0.067, 0.000, -0.000, 0.871, 0.073, 0.871, 0.073, -nan, -nan
6931, 0.000, 0.000, 0.659, 0.025, 0.000, -0.000, 0.604, 0.023, 0.604, 0.023, -nan, -nan
6932, 0.000, 0.000, 0.087, 0.281, 0.000, 0.000, 0.272, 0.882, 0.272, 0.882, -nan, -nan
6933, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6934, 0.612, 0.388, 1.432, 0.568, 0.551, 0.000, 0.187, 0.000, 0.738, 0.000, -nan, 0.000
6935, 0.000, 0.309, 0.057, 0.536, 0.000, 0.490, 0.209, 0.342, 0.209, 0.832, -nan, inf
6936, 0.000, 0.000, 0.108, 0.549, 0.000, 0.000, 0.237, 1.208, 0.237, 1.208, -nan, -nan
6937, 0.000, 0.000, 0.132, 0.158, 0.000, 0.000, 0.465, 0.557, 0.465, 0.557, -nan, -nan
6938, 0.000, 0.000, 0.006, 0.053, 0.000, 0.000, 0.029, 0.273, 0.029, 0.273, -nan, -nan
6939, 0.000, 0.000, 0.099, 0.002, 0.000, -0.000, 0.694, 0.015, 0.694, 0.015, -nan, -nan
6940, 0.000, 0.000, 0.896, 0.104, 0.000, 0.000, 1.923, 0.000, 1.923, 0.000, -nan, 0.000
6941, 0.000, 0.930, 0.613, 1.318, 0.000, 0.000, 0.367, 0.000, 0.367, 0.000, -nan, 0.000
6942, 0.000, 0.038, 0.013, 0.160, 0.000, 0.187, 0.095, 0.721, 0.095, 0.908, -nan, inf
6943, 0.000, 0.000, 0.734, 0.266, 0.000, 0.000, 1.410, 0.000, 1.410, 0.000, -nan, 0.000
6944, 0.000, 0.299, 0.120, 1.179, 0.000, 0.000, 0.529, 0.000, 0.529, 0.000, -nan, 0.000
6945, 0.000, 0.646, 0.130, 1.291, 0.000, 0.648, 0.163, 0.162, 0.163, 0.811, -nan, inf
6946, 0.000, 0.000, 0.454, 0.396, 0.000, -0.000, 2.656, 2.318, 2.656, 2.318, -nan, -nan
6947, 0.000, 0.000, 0.463, 0.256, 0.000, -0.000, 1.492, 0.823, 1.492, 0.823, -nan, -nan
6948, 0.000, 0.000, 0.009, 0.517, 0.000, -0.000, 0.080, 4.483, 0.080, 4.483, -nan, -nan
6949, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6950, 0.101, 0.533, 0.293, 1.092, 0.527, 2.301, 0.473, 0.605, 0.999, 2.906, -nan, inf
6951, 0.000, 0.000, 0.222, 0.234, 0.000, 0.000, 0.260, 0.274, 0.260, 0.274, -nan, -nan
6952, 0.000, 0.000, 0.047, 0.007, 0.000, 0.000, 0.104, 0.015, 0.104, 0.015, -nan, -nan
6953, 0.000, 0.000, 0.066, 0.124, 0.000, -0.000, 0.059, 0.110, 0.059, 0.110, -nan, -nan
6954, 0.000, 0.000, 0.288, 0.046, 0.000, 0.000, 0.991, 0.159, 0.991, 0.159, -nan, -nan
6955, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6956, 0.229, 0.060, 0.464, 0.153, 0.954, 0.226, 0.025, 0.160, 0.979, 0.386, -nan, inf
6957, 0.000, 0.000, 0.095, 0.010, 0.000, 0.000, 0.397, 0.042, 0.397, 0.042, -nan, -nan
6958, 0.000, 0.000, 0.034, 0.348, 0.000, -0.000, 0.064, 0.655, 0.064, 0.655, -nan, -nan
6959, 0.000, 0.000, 0.061, 0.235, 0.000, -0.000, 0.129, 0.495, 0.129, 0.495, -nan, -nan
6960, 0.000, 0.000, 0.231, 0.253, 0.000, 0.000, 1.482, 1.620, 1.482, 1.620, -nan, -nan
6961, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6962, 0.039, 0.075, 0.108, 0.488, 0.304, 0.353, 0.242, 2.903, 0.547, 3.256, -nan, inf
6963, 0.000, 0.000, 0.312, 0.068, 0.000, -0.000, 0.818, 0.179, 0.818, 0.179, -nan, -nan
6964, 0.000, 0.000, 0.229, 0.066, 0.000, -0.000, 1.819, 0.525, 1.819, 0.525, -nan, -nan
6965, 0.000, 0.000, 0.222, 0.577, 0.000, -0.000, 0.112, 0.292, 0.112, 0.292, -nan, -nan
6966, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6967, 1.000, 0.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
6968, 0.596, 0.384, 0.954, 0.745, 2.282, 0.926, 0.002, 1.375, 2.284, 2.301, -nan, inf
6969, 0.000, 0.000, 0.096, 0.021, 0.000, 0.000, 1.314, 0.284, 1.314, 0.284, -nan, -nan
6970, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6971, 0.015, 0.250, 0.083, 0.560, 0.068, 0.898, 0.243, 0.515, 0.311, 1.413, -nan, inf
6972, 0.000, 0.000, 0.086, 0.207, 0.000, -0.000, 0.319, 0.766, 0.319, 0.766, -nan, -nan
6973, 0.000, 0.000, 0.004, 0.082, 0.000, 0.000, 0.010, 0.230, 0.010, 0.230, -nan, -nan
6974, 0.000, 0.000, 0.093, 0.142, 0.000, 0.000, 0.757, 1.148, 0.757, 1.148, -nan, -nan
6975, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6976, 0.311, 0.127, 0.673, 0.613, 1.237, 0.302, 0.204, 1.632, 1.442, 1.933, -nan, inf
6977, 0.000, 0.000, 0.265, 0.010, 0.000, -0.000, 1.376, 0.054, 1.376, 0.054, -nan, -nan
6978, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6979, 1.000, 0.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
6980, 0.596, 1.404, 1.596, 1.404, 1.227, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6981, 0.182, 2.818, 0.738, 3.262, 0.445, 0.000, 0.918, 0.000, 1.363, 0.000, -nan, 0.000
6982, 0.000, 0.310, 0.028, 0.411, 0.000, 1.365, 0.402, 0.079, 0.402, 1.444, -nan, inf
6983, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6984, 1.000, 0.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
6985, 0.619, 0.274, 1.026, 0.344, 3.971, 0.696, 1.186, 0.187, 5.157, 0.883, -nan, inf
6986, 0.000, 0.000, 0.696, 0.217, 0.000, 0.000, 0.887, 0.276, 0.887, 0.276, -nan, -nan
6987, 0.000, 0.000, 0.240, 0.760, 0.000, 0.000, 0.061, 0.000, 0.061, 0.000, -nan, 0.000
6988, 0.000, 0.074, 0.044, 0.121, 0.000, 0.420, 0.598, 0.220, 0.598, 0.640, -nan, inf
6989, 0.000, 0.000, 0.025, 0.026, 0.000, 0.000, 0.203, 0.208, 0.203, 0.208, -nan, -nan
6990, 0.000, 0.000, 0.115, 0.885, 0.000, 0.000, 0.355, 0.000, 0.355, 0.000, -nan, 0.000
6991, 0.000, 1.000, 0.154, 1.846, 0.000, 0.000, 0.043, 0.000, 0.043, 0.000, -nan, 0.000
6992, 0.000, 1.724, 0.106, 2.618, 0.000, 0.000, 0.322, 0.000, 0.322, 0.000, -nan, 0.000
6993, 0.000, 1.385, 0.088, 2.298, 0.000, 0.000, 0.206, 0.000, 0.206, 0.000, -nan, 0.000
6994, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
6995, 0.132, 0.351, 0.310, 1.173, 0.741, 0.000, 0.263, 0.000, 1.004, 0.000, -nan, 0.000
6996, 0.000, 1.000, 0.996, 1.004, 0.000, 0.000, 1.915, 0.000, 1.915, 0.000, -nan, 0.000
6997, 0.000, 2.000, 0.638, 2.362, 0.000, 0.000, 0.597, 0.000, 0.597, 0.000, -nan, 0.000
6998, 0.000, 2.306, 0.142, 3.164, 0.000, 0.000, 0.203, 0.000, 0.203, 0.000, -nan, 0.000
6999, 0.000, 2.665, 0.228, 3.436, 0.000, 0.000, 0.777, 0.000, 0.777, 0.000, -nan, 0.000
7000, 0.000, 3.000, 0.872, 3.128, 0.000, 0.000, 1.770, 0.000, 1.770, 0.000, -nan, 0.000
7001, 0.000, 1.340, 0.014, 2.120, 0.000, 4.792, 0.099, 0.651, 0.099, 5.443, -nan, inf
7002, 0.000, 0.000, 0.215, 0.029, 0.000, 0.000, 1.152, 0.154, 1.152, 0.154, -nan, -nan
7003, 0.000, 0.000, 0.876, 0.124, 0.000, 0.000, 1.668, 0.000, 1.668, 0.000, -nan, 0.000
7004, 0.000, 0.171, 0.034, 0.324, 0.000, 0.766, 0.188, 0.082, 0.188, 0.848, -nan, inf
7005, 0.000, 0.000, 0.213, 0.094, 0.000, 0.000, 1.601, 0.705, 1.601, 0.705, -nan, -nan
7006, 0.000, 0.000, 0.270, 0.730, 0.000, 0.000, 0.641, 0.000, 0.641, 0.000, -nan, 0.000
7007, 0.000, 0.265, 0.006, 0.741, 0.000, 1.016, 0.024, 0.853, 0.024, 1.869, -nan, inf
7008, 0.000, 0.000, 0.237, 0.763, 0.000, 0.000, 0.669, 0.000, 0.669, 0.000, -nan, 0.000
7009, 0.000, 1.000, 0.366, 1.634, 0.000, 0.000, 0.411, 0.000, 0.411, 0.000, -nan, 0.000
7010, 0.000, 1.654, 0.027, 2.627, 0.000, 0.000, 0.074, 0.000, 0.074, 0.000, -nan, 0.000
7011, 0.000, 2.000, 0.337, 2.663, 0.000, 0.000, 0.350, 0.000, 0.350, 0.000, -nan, 0.000
7012, 0.000, 0.105, 0.010, 0.173, 0.000, 0.448, 0.067, 0.026, 0.067, 0.474, -nan, inf
7013, 0.000, 0.000, 0.210, 0.082, 0.000, -0.000, 1.872, 0.730, 1.872, 0.730, -nan, -nan
7014, 0.000, 0.000, 0.959, 0.041, 0.000, 0.000, 3.196, 0.000, 3.196, 0.000, -nan, 0.000
7015, 0.000, 0.601, 0.057, 1.163, 0.000, 1.764, 0.184, 0.058, 0.184, 1.822, -nan, inf
7016, 0.000, 0.000, 0.136, 0.032, 0.000, 0.000, 1.486, 0.344, 1.486, 0.344, -nan, -nan
7017, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
7018, 1.000, 0.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
7019, 2.000, 0.000, 3.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
7020, 3.000, 0.000, 4.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
7021, 4.000, 0.000, 5.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
7022, 3.940, 1.060, 4.940, 1.060, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
7023, 0.352, 2.051, 0.531, 2.661, 2.125, 5.671, 0.248, 2.436, 2.373, 8.107, -nan, inf
7024, 0.000, 0.000, 0.233, 0.080, 0.000, 0.000, 0.911, 0.313, 0.911, 0.313, -nan, -nan
7025, 0.000, 0.000, 0.239, 0.238, 0.000, 0.000, 0.509, 0.506, 0.509, 0.506, -nan, -nan
7026, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
7027, 1.000, 0.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
7028, 1.200, 0.800, 2.200, 0.800, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
7029, 0.229, 1.759, 0.688, 2.301, 0.947, 0.000, 1.633, 0.000, 2.580, 0.000, -nan, 0.000
7030, 0.000, 0.133, 0.022, 0.583, 0.000, 0.456, 0.091, 1.402, 0.091, 1.858, -nan, inf
7031, 0.000, 0.000, 0.022, 0.297, 0.000, -0.000, 0.121, 1.622, 0.121, 1.622, -nan, -nan
7032, 0.000, 0.000, 0.016, 0.153, 0.000, -0.000, 0.104, 1.019, 0.104, 1.019, -nan, -nan
7033, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
7034, 0.558, 0.186, 1.128, 0.615, 2.580, 0.000, 0.061, 0.000, 2.641, 0.000, -nan, 0.000
7035, 0.000, 0.253, 0.052, 1.201, 0.000, 0.000, 0.063, 0.000, 0.063, 0.000, -nan, 0.000
7036, 0.000, 0.453, 0.181, 1.272, 0.000, 0.000, 0.070, 0.000, 0.070, 0.000, -nan, 0.000
7037, 0.000, 0.028, 0.005, 0.216, 0.000, 0.154, 0.036, 1.105, 0.036, 1.259, -nan, inf
7038, 0.000, 0.000, 0.332, 0.055, 0.000, 0.000, 3.722, 0.622, 3.722, 0.622, -nan, -nan
7039, 0.000, 0.000, 0.114, 0.077, 0.000, -0.000, 1.524, 1.022, 1.524, 1.022, -nan, -nan
7040, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
7041, 1.000, 0.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
7042, 1.301, 0.699, 2.301, 0.699, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
7043, 0.224, 1.141, 0.411, 1.652, 0.662, 1.993, 0.215, 0.392, 0.877, 2.385, -nan, inf
7044, 0.000, 0.000, 0.397, 0.150, 0.000, -0.000, 1.715, 0.648, 1.715, 0.648, -nan, -nan
7045, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
7046, 0.049, 0.833, 0.261, 1.620, 0.201, 0.000, 0.674, 0.000, 0.875, 0.000, -nan, 0.000
7047, 0.000, 1.000, 0.958, 1.042, 0.000, 0.000, 0.303, 0.000, 0.303, 0.000, -nan, 0.000
7048, 0.000, 2.000, 0.189, 2.811, 0.000, 0.000, 0.174, 0.000, 0.174, 0.000, -nan, 0.000
7049, 0.000, 2.470, 0.016, 3.453, 0.000, 0.000, 0.018, 0.000, 0.018, 0.000, -nan, 0.000
7050, 0.000, 2.880, 0.282, 3.598, 0.000, 0.000, 1.097, 0.000, 1.097, 0.000, -nan, 0.000
7051, 0.000, 2.967, 0.633, 3.334, 0.000, 0.000, 1.626, 0.000, 1.626, 0.000, -nan, 0.000
7052, 0.000, 1.450, 0.651, 1.557, 0.000, 0.843, 5.981, 0.137, 5.981, 0.980, -nan, inf
7053, 0.000, 0.000, 0.990, 0.010, 0.000, 0.000, 0.431, 0.000, 0.431, 0.000, -nan, 0.000
7054, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
7055, 0.033, 0.351, 0.151, 0.709, 0.247, 1.096, 0.653, 1.622, 0.900, 2.718, -nan, inf
7056, 0.000, 0.000, 0.000, 0.054, 0.000, -0.000, 0.003, 0.500, 0.003, 0.500, -nan, -nan
7057, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
7058, 0.151, 0.849, 1.151, 0.849, 0.142, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
7059, 0.393, 1.607, 1.393, 1.607, 0.932, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
7060, 0.279, 2.721, 1.279, 2.721, 0.475, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
7061, 0.419, 3.379, 1.151, 3.647, 1.534, 0.000, 1.141, 0.000, 2.675, 0.000, -nan, 0.000
7062, 0.000, 4.000, 0.623, 4.377, 0.000, 0.000, 0.443, 0.000, 0.443, 0.000, -nan, 0.000
7063, 0.000, 4.112, 0.253, 4.860, 0.000, 0.000, 1.351, 0.000, 1.351, 0.000, -nan, 0.000
7064, 0.000, 4.000, 0.749, 4.251, 0.000, 0.000, 2.332, 0.000, 2.332, 0.000, -nan, 0.000
7065, 0.000, 5.000, 0.101, 5.899, 0.000, 0.000, 0.171, 0.000, 0.171, 0.000, -nan, 0.000
7066, 0.000, 2.679, 0.127, 3.201, 0.000, 3.573, 0.887, 0.060, 0.887, 3.633, -nan, inf
7067, 0.000, 0.000, 0.843, 0.157, 0.000, 0.000, 2.137, 0.000, 2.137, 0.000, -nan, 0.000
7068, 0.000, 0.065, 0.019, 0.359, 0.000, 0.260, 0.108, 1.394, 0.108, 1.654, -nan, inf
7069, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
7070, 1.000, 0.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
7071, 2.000, 0.000, 3.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
7072, 1.450, 1.318, 2.198, 1.570, 2.587, 0.000, 0.103, 0.000, 2.691, 0.000, -nan, 0.000
7073, 0.000, 2.760, 0.296, 3.464, 0.000, 0.000, 0.987, 0.000, 0.987, 0.000, -nan, 0.000
7074, 0.000, 3.000, 0.832, 3.168, 0.000, 0.000, 0.097, 0.000, 0.097, 0.000, -nan, 0.000
7075, 0.000, 1.626, 0.066, 2.539, 0.000, 1.713, 0.239, 1.594, 0.239, 3.306, -nan, inf
7076, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
7077, 0.103, 0.411, 0.345, 1.169, 0.222, 0.000, 0.302, 0.000, 0.524, 0.000, -nan, 0.000
7078, 0.000, 0.266, 0.022, 0.851, 0.000, 2.103, 0.187, 2.925, 0.187, 5.028, -nan, inf
7079, 0.000, 0.000, 0.779, 0.221, 0.000, 0.000, 0.331, 0.000, 0.331, 0.000, -nan, 0.000
7080, 0.000, 0.169, 0.105, 0.343, 0.000, 0.420, 0.689, 0.715, 0.689, 1.135, -nan, inf
7081, 0.000, 0.000, 0.331, 0.625, 0.000, 0.000, 0.772, 1.459, 0.772, 1.459, -nan, -nan
7082, 0.000, 0.000, 0.059, 0.756, 0.000, 0.000, 0.134, 1.704, 0.134, 1.704, -nan, -nan
7083, 0.000, 0.000, 0.193, 0.807, 0.000, 0.000, 0.513, 0.000, 0.513, 0.000, -nan, 0.000
7084, 0.000, 0.208, 0.043, 0.470, 0.000, 1.947, 0.509, 1.156, 0.509, 3.103, -nan, inf
7085, 0.000, 0.000, 0.399, 0.035, 0.000, 0.000, 1.393, 0.121, 1.393, 0.121, -nan, -nan
7086, 0.000, 0.000, 0.021, 0.028, 0.000, -0.000, 0.172, 0.222, 0.172, 0.222, -nan, -nan
7087, 0.000, 0.000, 0.031, 0.055, 0.000, 0.000, 0.567, 1.014, 0.567, 1.014, -nan, -nan
7088, 0.000, 0.000, 0.043, 0.222, 0.000, 0.000, 0.164, 0.845, 0.164, 0.845, -nan, -nan
7089, 0.000, 0.000, 0.090, 0.332, 0.000, 0.000, 0.200, 0.735, 0.200, 0.735, -nan, -nan
7090, 0.000, 0.000, 0.131, 0.040, 0.000, 0.000, 0.820, 0.249, 0.820, 0.249, -nan, -nan
7091, 0.000, 0.000, 0.008, 0.461, 0.000, -0.000, 0.012, 0.729, 0.012, 0.729, -nan, -nan
7092, 0.000, 0.000, 0.318, 0.682, 0.000, 0.000, 0.475, 0.000, 0.475, 0.000, -nan, 0.000
7093, 0.000, 0.477, 0.385, 0.698, 0.000, 0.449, 1.871, 0.625, 1.871, 1.074, -nan, inf
7094, 0.000, 0.000, 0.362, 0.013, 0.000, -0.000, 1.610, 0.059, 1.610, 0.059, -nan, -nan
7095, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
7096, 0.467, 0.533, 1.467, 0.533, 0.627, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
7097, 0.045, 0.655, 0.192, 1.065, 0.295, 2.033, 0.664, 0.647, 0.959, 2.680, -nan, inf
7098, 0.000, 0.000, 0.001, 0.284, 0.000, -0.000, 0.007, 1.859, 0.007, 1.859, -nan, -nan
7099, 0.000, 0.000, 0.638, 0.056, 0.000, -0.000, 5.066, 0.447, 5.066, 0.447, -nan, -nan
7100, 0.000, 0.000, 0.147, 0.183, 0.000, 0.000, 0.369, 0.459, 0.369, 0.459, -nan, -nan
7101, 0.000, 0.000, 0.155, 0.364, 0.000, 0.000, 0.467, 1.097, 0.467, 1.097, -nan, -nan
7102, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
7103, 0.115, 0.131, 0.241, 0.260, 2.617, 2.723, 0.271, 0.213, 2.887, 2.936, -nan, inf
7104, 0.000, 0.000, 0.004, 0.014, 0.000, 0.000, 0.054, 0.189, 0.054, 0.189, -nan, -nan
7105, 0.000, 0.000, 0.147, 0.023, 0.000, 0.000, 1.608, 0.255, 1.608, 0.255, -nan, -nan
7106, 0.000, 0.000, 0.840, 0.160, 0.000, 0.000, 2.630, 0.000, 2.630, 0.000, -nan, 0.000
7107, 0.000, 1.000, 0.345, 1.655, 0.000, 0.000, 0.399, 0.000, 0.399, 0.000, -nan, 0.000
7108, 0.000, 1.967, 0.060, 2.908, 0.000, 0.000, 0.205, 0.000, 0.205, 0.000, -nan, 0.000
7109, 0.000, 2.000, 1.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
7110, 0.336, 2.664, 1.336, 2.664, 1.037, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
7111, 0.336, 2.777, 0.685, 3.427, 3.228, 0.000, 0.124, 0.000, 3.352, 0.000, -nan, 0.000
7112, 0.000, 1.000, 0.625, 1.375, 0.000, 0.000, 2.040, 0.000, 2.040, 0.000, -nan, 0.000
7113, 0.000, 1.418, 0.279, 2.069, 0.000, 5.213, 2.341, 0.251, 2.341, 5.464, -nan, inf
